,X,Y,year,month,day,hr,min,sec,Hoogte_x,qual,speed(km/h_x,load(kg),tare(kg)_x,conv.facto,beltspd(m/,workwidth(_x,yield(ton/_x,totalyield,point_weig_x,totalarea(,worktime(s,loadnr,loadweight,loadbelt(m,usertare(%,tarecorrec_x,tarecorre2_x,SampleID_x,Hoogte_y,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Hoogte2,speed(km/h_y,tare(kg)_y,workwidth(_y,yield(ton/_y,point_weig_y,tarecorrec_y,tarecorre2_y,SampleID_y
12,5.83568976693839,52.66017957630711,2018,3,4.333,7.672999999999999,51.858000000000004,20.384,-4.35,4,6.37,23.43,21,30.116999999999997,0.22899999999999998,2.25,41.39,106.272,1.589,3.6060000000000003,10012.495,7.671,65.57600000000001,1224.5739999999998,0,41.39,106.272,25,-6.5,10.51,24.36,28.996,44.617,-4,6.37,21,2.25,41.39,1.589,41.39,106.272,25
13,5.83584500990404,52.66002640597421,2018,3,4.042,10.583,53.093,29.111,-4.35,4,6.4270000000000005,22.955,21,30.116999999999997,0.233,2.25,33.284,148.218,1.597,5.083,14086.251,9.708,89.786,1695.01,0,33.284,148.218,27,-6.5,11.431,26.755,31.694000000000003,49.023,-4,6.4270000000000005,21,2.25,33.284,1.597,33.284,148.218,27
14,5.836000212902929,52.6598732905844,2018,3,4.24,8.862,36.827,27.489,-4.34,4,3.903,18.878,21,30.116999999999997,0.228,2.25,11.932,120.01,1.784,4.085,11333.666000000001,8.318999999999999,73.684,1380.358,0,11.932,120.01,29,-6.44,11.682,27.631,33.334,51.946999999999996,-4,3.903,21,2.25,11.932,1.784,11.932,120.01,29
15,5.83606956075114,52.6598048323255,2018,3,4.417,7.021,41.617,33.144,-4.34,4,2.801,14.603,21,30.116999999999997,0.193,2.25,1.258,95.42200000000001,1.739,3.208,8913.5,7.082999999999999,59.857,1106.076,0,1.258,95.42200000000001,30,-6.4,12.445,27.593000000000004,33.019,49.476000000000006,-4,2.801,21,2.25,1.258,1.739,1.258,95.42200000000001,30
16,5.836194550734941,52.6598514717152,2018,3,5.0,1.492,32.184,30.329,-4.35,4,3.437,9.809,21,30.116999999999997,0.147,2.25,1.841,18.605999999999998,1.801,0.402,1177.635,3.0,18.593,262.572,0,1.841,18.605999999999998,31,-6.46,13.41,28.689,33.156,49.141999999999996,-4,3.437,21,2.25,1.841,1.801,1.841,18.605999999999998,31
17,5.8361252186651305,52.659919874517705,2018,3,5.0,1.839,25.498,29.691,-4.35,4,4.948,20.301,21,30.116999999999997,0.24,2.25,13.52,26.401,2.234,0.5660000000000001,1620.773,3.0,26.395,368.50199999999995,0,13.52,26.401,32,-6.5,12.397,29.128,34.361,53.092,-4,4.948,21,2.25,13.52,2.234,13.52,26.401,32
18,5.836047607174,52.65999645970489,2018,3,5.0,1.796,23.283,19.428,-4.35,4,6.309,23.655,21,30.116999999999997,0.273,2.25,54.416000000000004,23.818,2.0780000000000003,0.515,1480.625,3.0,23.820999999999998,334.51800000000003,0,54.416000000000004,23.818,33,-6.5,12.054,28.264,33.696999999999996,52.019,-4,6.309,21,2.25,54.416000000000004,2.0780000000000003,54.416000000000004,23.818,33
19,5.83597008561507,52.6600730447579,2018,3,5.0,1.682,24.36,25.802,-4.35,4,6.391,23.92,21,30.116999999999997,0.255,2.25,55.467,20.102,1.594,0.43700000000000006,1268.443,3.0,20.105999999999998,284.226,0,55.467,20.102,34,-6.5,11.839,27.434,32.468,49.86,-4,6.391,21,2.25,55.467,1.594,55.467,20.102,34
20,5.83589256405614,52.6601496296768,2018,3,5.0,1.858,23.124000000000002,22.616,-4.35,4,6.367999999999999,23.713,21,30.116999999999997,0.237,2.25,47.855,25.151,1.774,0.5429999999999999,1553.625,3.0,25.146,352.181,0,47.855,25.151,35,-6.5,11.345999999999998,25.79,30.636999999999997,46.955,-4,6.367999999999999,21,2.25,47.855,1.774,47.855,25.151,35
21,5.8358149525649905,52.6602262144614,2018,3,5.0,1.868,23.581,22.665,-4.35,4,6.3389999999999995,23.144000000000002,21,30.116999999999997,0.237,2.25,37.626,26.253,1.499,0.563,1615.8529999999998,3.0,26.245,366.88800000000003,0,37.626,26.253,36,-6.5,11.084000000000001,25.051,29.676,45.3,-4,6.3389999999999995,21,2.25,37.626,1.499,37.626,26.253,36
22,5.83573734107387,52.6603027991119,2018,3,5.0,1.82,23.886,32.266,-4.35,4,6.39,23.473000000000003,21,30.116999999999997,0.235,2.25,43.123000000000005,24.206,1.68,0.521,1498.114,3.0,24.21,339.163,0,43.123000000000005,24.206,37,-6.47,11.115,25.074,29.586,45.137,-4,6.39,21,2.25,43.123000000000005,1.68,43.123000000000005,24.206,37
23,5.83565981951493,52.660379383628204,2018,3,5.0,1.824,20.531999999999996,37.885,-4.34,4,6.412000000000001,23.171999999999997,21,30.116999999999997,0.23600000000000002,2.25,37.830999999999996,22.95,1.465,0.496,1431.309,3.0,22.953000000000003,322.802,0,37.830999999999996,22.95,38,-6.4,11.610999999999999,26.115,30.656999999999996,46.331,-4,6.412000000000001,21,2.25,37.830999999999996,1.465,37.830999999999996,22.95,38
24,5.835582297956001,52.660455968010304,2018,3,5.0,1.933,19.921,35.24,-4.35,4,6.405,23.305999999999997,21,30.116999999999997,0.23600000000000002,2.25,40.324,26.026999999999997,1.659,0.5589999999999999,1604.3010000000002,3.0,26.022,363.99,0,40.324,26.026999999999997,39,-6.4,11.561,26.023000000000003,30.612,46.341,-4,6.405,21,2.25,40.324,1.659,40.324,26.026999999999997,39
25,5.83550468646485,52.6605325522582,2018,3,5.0,1.676,25.643,35.247,-4.35,4,6.391,23.195,21,30.116999999999997,0.235,2.25,38.17,20.766,1.5730000000000002,0.44799999999999995,1300.882,3.0,20.759,292.15,0,38.17,20.766,40,-6.45,11.415999999999999,25.905,30.531,46.489,-4,6.391,21,2.25,38.17,1.5730000000000002,38.17,20.766,40
26,5.835427074973721,52.660609136371896,2018,3,5.0,1.857,20.169,33.829,-4.35,4,6.3839999999999995,23.32,21,30.116999999999997,0.23600000000000002,2.25,40.464,23.835,1.7169999999999999,0.513,1480.316,3.0,23.835,334.45099999999996,0,40.464,23.835,41,-6.5,11.967,27.101,31.855999999999998,48.423,-4,6.3839999999999995,21,2.25,40.464,1.7169999999999999,40.464,23.835,41
27,5.83534955341479,52.660685720351495,2018,3,5.0,1.972,19.283,30.429000000000002,-4.35,4,6.393,23.377,21,30.116999999999997,0.23800000000000002,2.25,41.83,26.497,1.786,0.568,1630.717,3.0,26.496,370.327,0,41.83,26.497,42,-6.5,12.950999999999999,29.645,34.579,52.477,-4,6.393,21,2.25,41.83,1.786,41.83,26.497,42
28,5.83527203185586,52.6607623041969,2018,3,5.0,1.7109999999999999,24.589000000000002,23.893,-4.35,4,6.335,23.488000000000003,21,30.116999999999997,0.23399999999999999,2.25,43.591,21.209,1.7519999999999998,0.457,1325.1760000000002,3.0,21.203000000000003,298.051,0,43.591,21.209,43,-6.5,12.905,29.723000000000003,35.145,53.879,-4,6.335,21,2.25,43.591,1.7519999999999998,43.591,21.209,43
29,5.835194510296919,52.660838887908,2018,3,5.0,1.6880000000000002,27.72,22.028000000000002,-4.35,4,6.255,23.54,21,30.116999999999997,0.23399999999999999,2.25,45.244,21.824,1.827,0.47,1362.28,3.0,21.825,306.818,0,45.244,21.824,44,-6.5,13.884,32.4,38.052,58.037,-4,6.255,21,2.25,45.244,1.827,45.244,21.824,44
30,5.83511689880577,52.6609154714851,2018,3,5.0,1.8259999999999998,29.642,24.853,-4.35,4,6.199,23.649,21,30.116999999999997,0.23800000000000002,2.25,48.446000000000005,26.97,1.705,0.5770000000000001,1657.0729999999999,3.0,26.965999999999998,376.70099999999996,0,48.446000000000005,26.97,45,-6.5,14.395,33.358000000000004,39.241,59.823,-4,6.199,21,2.25,48.446000000000005,1.705,48.446000000000005,26.97,45
31,5.8350392873146495,52.6609920549279,2018,3,5.0,1.609,34.065,27.322,-4.35,4,6.065,23.414,21,30.116999999999997,0.23600000000000002,2.25,45.077,22.865,1.607,0.49,1423.934,3.0,22.865,321.265,0,45.077,22.865,46,-6.51,14.21,32.963,38.919000000000004,59.418,-4,6.065,21,2.25,45.077,1.607,45.077,22.865,46
32,5.83496176575572,52.6610686382365,2018,3,5.0,1.4809999999999999,38.79,29.596999999999998,-4.35,4,6.146,23.508000000000003,21,30.116999999999997,0.23399999999999999,2.25,45.878,21.093000000000004,1.6669999999999998,0.455,1319.085,3.0,21.098000000000003,296.691,0,45.878,21.093000000000004,47,-6.54,13.07,30.531999999999996,36.672,56.68,-4,6.146,21,2.25,45.878,1.6669999999999998,45.878,21.093000000000004,47
33,5.83488424419678,52.661145221411,2018,3,5.0,1.743,27.538,27.625999999999998,-4.35,4,5.827999999999999,18.044,21,30.116999999999997,0.183,2.25,36.219,24.519000000000002,1.157,0.529,1523.765,3.0,24.513,344.153,0,36.219,24.519000000000002,48,-6.58,13.359000000000002,31.031,37.032,56.953,-4,5.827999999999999,21,2.25,36.219,1.157,36.219,24.519000000000002,48
34,5.8348066327056305,52.661221804451294,2018,3,5.0,1.635,31.723000000000003,25.166999999999998,-4.35,4,6.386,19.105,21,30.116999999999997,0.191,2.25,36.192,23.599,1.7180000000000002,0.508,1468.5620000000001,3.0,23.598000000000003,331.06800000000004,0,36.192,23.599,49,-6.58,12.977,29.968000000000004,35.961999999999996,55.301,-4,6.386,21,2.25,36.192,1.7180000000000002,36.192,23.599,49
35,5.83472902121451,52.6612983873574,2018,3,5.0,1.6030000000000002,34.025999999999996,32.755,-4.35,4,6.402,23.324,21,30.116999999999997,0.235,2.25,41.621,23.235,2.063,0.498,1443.4820000000002,3.0,23.239,325.83799999999997,0,41.621,23.235,50,-6.54,12.731,29.209,34.925,53.59,-4,6.402,21,2.25,41.621,2.063,41.621,23.235,50
36,5.834651499655581,52.6613749701293,2018,3,5.0,1.4580000000000002,35.619,38.688,-4.35,4,6.402,23.668000000000003,21,30.116999999999997,0.23399999999999999,2.25,46.486999999999995,19.733,2.015,0.43,1254.031,3.0,19.729,279.623,0,46.486999999999995,19.733,51,-6.53,12.251,28.124000000000002,33.721,51.655,-4,6.402,21,2.25,46.486999999999995,2.015,46.486999999999995,19.733,51
37,5.83457397809664,52.661451552767,2018,3,5.0,1.65,30.314,39.718,-4.35,4,6.399,23.879,21,30.116999999999997,0.235,2.25,50.028,23.070999999999998,1.871,0.496,1435.057,3.0,23.074,324.033,0,50.028,23.070999999999998,52,-6.53,12.213,27.99,33.505,51.358000000000004,-4,6.399,21,2.25,50.028,1.871,50.028,23.070999999999998,52
38,5.83449645653771,52.66152813527061,2018,3,5.0,1.652,32.669000000000004,33.657,-4.35,4,6.393,23.729,21,30.116999999999997,0.235,2.25,47.408,23.803,1.955,0.511,1477.5279999999998,3.0,23.803,333.908,0,47.408,23.803,53,-6.52,12.515999999999998,28.427,33.763000000000005,51.262,-4,6.393,21,2.25,47.408,1.955,47.408,23.803,53
39,5.834418934978781,52.6616047176399,2018,3,5.0,1.4980000000000002,33.816,22.936999999999998,-4.35,4,6.392,23.769000000000002,21,30.116999999999997,0.235,2.25,48.178000000000004,19.817999999999998,1.974,0.431,1261.613,3.0,19.811,281.438,0,48.178000000000004,19.817999999999998,54,-6.5,11.887,27.115,32.365,49.217,-4,6.392,21,2.25,48.178000000000004,1.974,48.178000000000004,19.817999999999998,54
40,5.83434141341984,52.6616812998751,2018,3,5.0,1.61,32.444,30.211,-4.35,4,6.362,23.921999999999997,21,30.116999999999997,0.23399999999999999,2.25,51.155,22.235,1.797,0.478,1390.6879999999999,3.0,22.237,313.309,0,51.155,22.235,55,-6.5,12.042,27.324,32.355,49.086999999999996,-4,6.362,21,2.25,51.155,1.797,51.155,22.235,55
41,5.8342638918609,52.66175788197621,2018,3,5.0,1.614,32.107,25.993000000000002,-4.35,4,6.3229999999999995,23.706999999999997,21,30.116999999999997,0.23600000000000002,2.25,47.85,22.552,2.015,0.486,1409.809,3.0,22.548000000000002,317.616,0,47.85,22.552,56,-6.5,11.709000000000001,26.535999999999998,31.869,48.626999999999995,-4,6.3229999999999995,21,2.25,47.85,2.015,47.85,22.552,56
42,5.834186370301981,52.661834463943,2018,3,5.0,1.71,29.524,24.616,-4.35,4,6.305,23.678,21,30.116999999999997,0.23800000000000002,2.25,48.067,24.088,1.675,0.519,1502.1070000000002,3.0,24.088,339.01199999999994,0,48.067,24.088,57,-6.51,11.921,26.905,32.158,49.012,-4,6.305,21,2.25,48.067,1.675,48.067,24.088,57
43,5.834108848743041,52.661911045775604,2018,3,5.0,1.495,33.873000000000005,22.541,-4.35,4,5.8389999999999995,23.644000000000002,21,30.116999999999997,0.235,2.25,52.67,19.305,1.272,0.418,1227.002,3.0,19.305,274.17900000000003,0,52.67,19.305,58,-6.5,12.28,27.726,33.211999999999996,50.595,-4,5.8389999999999995,21,2.25,52.67,1.272,52.67,19.305,58
44,5.83403132718411,52.6619876274741,2018,3,5.0,1.6769999999999998,28.271,24.772,-4.35,4,4.301,22.756999999999998,21,30.116999999999997,0.235,2.25,51.067,22.684,0.639,0.48700000000000004,1417.405,3.0,22.693,319.189,0,51.067,22.684,59,-6.5,11.84,27.298000000000002,32.774,50.2,-4,4.301,21,2.25,51.067,0.639,51.067,22.684,59
