Long,Lat,Hoogte,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Class_3,Class_5,Outlier
5.8369821,52.6601146,-6.5,11.6,24,27.5,38.6,1,1,0
5.8369827,52.6601236,-6.5,11.6,23.9,27.4,38.6,1,1,0
5.8369833,52.6601326,-6.5,11.5,23.4,26.9,38.5,1,1,0
5.8369839,52.6601415,-6.5,11.4,23.2,26.6,38.4,1,1,0
5.8369844,52.6601505,-6.5,11.1,22.9,26.5,38.4,1,1,0
5.836985,52.6601595,-6.5,10.9,22.9,26.5,38.5,1,1,0
5.8369856,52.6601685,-6.4,10.8,22.7,26.4,38.7,1,1,0
5.8369862,52.6601775,-6.4,10.4,22.4,26.3,38.9,1,1,0
5.8369868,52.6601864,-6.4,10.2,22.1,26.2,39.1,1,1,0
5.8369874,52.6601954,-6.4,10.1,22,26.1,39.3,1,1,0
5.8369879,52.6602044,-6.4,9.9,22,26.1,39.4,1,1,0
5.8369885,52.6602134,-6.4,9.8,21.9,26.1,39.4,1,1,0
5.8369891,52.6602224,-6.4,9.7,21.9,26.1,39.5,1,1,0
5.8369897,52.6602313,-6.4,9.7,21.9,26.1,39.7,1,1,0
5.8369903,52.6602403,-6.4,9.7,21.9,26.3,40,1,1,0
5.8369908,52.6602493,-6.4,9.7,21.9,26.5,40.2,1,1,0
5.8369914,52.6602583,-6.4,9.7,22,26.6,40.4,1,1,0
5.836992,52.6602673,-6.4,9.8,22.1,26.7,40.6,1,1,0
5.8369926,52.6602762,-6.4,9.9,22.2,26.8,40.9,1,1,0
5.8369932,52.6602852,-6.4,9.9,22.4,27,41.1,1,1,0
5.8369938,52.6602942,-6.4,10,22.5,27.1,41.2,1,1,0
5.8369943,52.6603032,-6.4,10,22.6,27.1,41.4,1,1,0
5.8369949,52.6603121,-6.4,10,22.8,27.2,41.6,1,1,0
5.8369955,52.6603211,-6.4,10.1,23.1,27.5,41.8,1,1,0
5.8369961,52.6603301,-6.4,10.2,23.3,27.7,42.1,1,1,0
5.8369967,52.6603391,-6.4,10.2,23.4,27.7,42.4,1,1,0
5.8369972,52.6603481,-6.4,10.2,23.4,27.8,42.6,1,1,0
5.8369978,52.660357,-6.5,10.2,23.5,27.9,42.7,1,1,0
5.8369984,52.660366,-6.5,10.3,23.6,27.9,42.7,1,1,0
5.836999,52.660375,-6.5,10.6,24,28.2,43,1,1,0
5.8369996,52.660384,-6.5,10.7,24.2,28.5,43.3,1,1,0
5.8370002,52.660393,-6.5,10.8,24.4,28.6,43.4,1,1,0
5.8370007,52.6604019,-6.5,10.8,24.5,28.8,43.6,1,1,0
5.8370013,52.6604109,-6.5,10.9,24.6,29,43.8,1,1,0
5.8370019,52.6604199,-6.5,11,24.8,29.2,44.1,1,1,0
5.8370025,52.6604289,-6.5,11.1,24.9,29.4,44.7,1,1,0
5.8370031,52.6604379,-6.5,11.2,25.1,29.6,45.1,1,1,0
5.8370036,52.6604468,-6.5,11.3,25.2,30,45.4,1,1,0
5.8370042,52.6604558,-6.5,11.4,25.4,30.4,45.8,1,1,0
5.8370048,52.6604648,-6.5,11.5,25.7,30.7,46.3,1,1,0
5.8370054,52.6604738,-6.5,11.5,26,31,46.8,1,1,0
5.837006,52.6604827,-6.5,11.6,26.2,31.4,47.4,1,1,0
5.8370066,52.6604917,-6.5,11.6,26.6,31.6,47.9,1,1,0
5.8370071,52.6605007,-6.5,11.7,26.8,31.9,48.5,1,2,0
5.8370077,52.6605097,-6.5,11.7,27,32.2,48.9,1,2,0
5.8370083,52.6605187,-6.5,11.8,27.1,32.4,49.4,1,2,0
5.8370089,52.6605276,-6.5,11.9,27.4,32.8,49.9,2,2,0
5.8370095,52.6605366,-6.5,11.9,27.7,32.9,50.2,2,2,0
5.83701,52.6605456,-6.5,12,27.9,33.2,50.6,2,3,0
5.8370106,52.6605546,-6.5,12.1,28,33.2,50.9,2,3,0
5.8370112,52.6605636,-6.5,12.1,28,33.2,51,2,3,0
5.8370118,52.6605725,-6.5,12,28,33.2,51,2,3,0
5.8370124,52.6605815,-6.5,11.9,27.7,33.1,51,2,3,0
5.837013,52.6605905,-6.5,11.8,27.6,33.1,50.9,2,3,0
5.8370135,52.6605995,-6.5,11.6,27.3,32.9,50.9,2,3,0
5.8370141,52.6606085,-6.5,11.8,27.6,32.8,50.8,2,3,0
5.8370147,52.6606174,-6.5,11.9,27.7,32.9,51,2,3,0
5.8370153,52.6606264,-6.5,12,28,33.1,51.1,2,3,0
5.8370159,52.6606354,-6.5,12.1,28.2,33.3,51.3,2,3,0
5.8370164,52.6606444,-6.5,12.1,28.3,33.4,51.6,2,3,0
5.837017,52.6606533,-6.5,12.1,28.3,33.5,51.6,2,3,0
5.8370176,52.6606623,-6.5,12.2,28.2,33.6,51.7,2,3,0
5.8370182,52.6606713,-6.5,12.1,28.1,33.5,51.6,2,3,0
5.8370188,52.6606803,-6.5,12.1,28,33.5,51.6,2,3,0
5.8370194,52.6606893,-6.6,11.9,27.9,33.4,51.6,2,3,0
5.8370199,52.6606982,-6.6,11.9,27.7,33.3,51.6,2,3,0
5.8370205,52.6607072,-6.6,11.7,27.5,33.3,51.6,2,3,0
5.8370211,52.6607162,-6.6,11.6,27.4,33.2,51.6,2,3,0
5.8370217,52.6607252,-6.6,11.6,27.4,33.3,51.6,2,3,0
5.8370223,52.6607342,-6.6,11.7,27.5,33.6,52,2,3,0
5.8370228,52.6607431,-6.6,11.7,27.6,33.6,52.1,2,3,0
5.8370234,52.6607521,-6.6,11.8,27.6,33.6,52.2,2,3,0
5.837024,52.6607611,-6.6,11.8,27.7,33.7,52.3,2,3,0
5.8370246,52.6607701,-6.6,11.8,27.7,33.7,52.5,2,3,0
5.8370252,52.6607791,-6.6,11.9,27.8,33.8,52.6,2,3,0
5.8370258,52.660788,-6.6,12,27.9,34,52.7,2,3,0
5.8370263,52.660797,-6.6,12.1,28.1,34.2,52.9,2,3,0
5.8370269,52.660806,-6.6,12.2,28.2,34.4,53.1,2,3,0
5.8370275,52.660815,-6.6,12.4,28.4,34.6,53.3,2,3,0
5.8370281,52.6608239,-6.6,12.3,28.5,34.6,53.3,2,3,0
5.8370287,52.6608329,-6.6,12.3,28.6,34.6,53.6,2,3,0
5.8370292,52.6608419,-6.6,12.3,28.6,34.6,53.6,2,3,0
5.8370298,52.6608509,-6.6,12.3,28.6,34.6,53.7,2,3,0
5.8370304,52.6608599,-6.6,12.3,28.6,34.6,53.7,2,3,0
5.837031,52.6608688,-6.6,12.3,28.6,34.7,53.7,2,3,0
5.8370316,52.6608778,-6.6,12.3,28.5,34.8,53.8,2,3,0
5.8370322,52.6608868,-6.6,12.3,28.4,34.7,53.8,2,3,0
5.8370327,52.6608958,-6.6,12.3,28.4,34.7,53.8,2,3,0
5.8370333,52.6609048,-6.6,12.3,28.4,34.7,53.8,2,3,0
5.8370339,52.6609137,-6.6,12.3,28.4,34.7,53.8,2,3,0
5.8370345,52.6609227,-6.6,12.3,28.5,34.7,53.9,2,4,0
5.8370351,52.6609317,-6.6,12.3,28.6,34.8,54,2,4,0
5.8370356,52.6609407,-6.6,12.4,28.8,35,54.1,2,4,0
5.8370362,52.6609496,-6.6,12.6,29.3,35.3,54.2,2,4,0
5.8370368,52.6609586,-6.6,12.7,29.4,35.5,54.4,2,4,0
5.8370374,52.6609676,-6.6,12.7,29.5,35.5,54.5,3,4,0
5.837038,52.6609766,-6.6,12.7,29.5,35.5,54.5,3,4,0
5.8370386,52.6609856,-6.6,12.5,29.3,35.5,54.7,3,4,0
5.8370391,52.6609945,-6.6,12.5,29.3,35.4,54.9,3,4,0
5.8370397,52.6610035,-6.6,12.5,29.3,35.5,55,3,4,0
5.8370403,52.6610125,-6.6,12.6,29.5,35.8,55,3,4,0
5.8370409,52.6610215,-6.6,12.7,29.6,35.8,55,3,4,0
5.8370415,52.6610305,-6.6,12.7,29.6,35.8,54.9,2,4,0
5.837042,52.6610394,-6.6,12.7,29.5,35.7,54.8,2,4,0
5.8370426,52.6610484,-6.6,12.6,29.2,35.5,54.6,2,4,0
5.8370432,52.6610574,-6.6,12.5,28.9,35.3,54.5,2,4,0
5.8370438,52.6610664,-6.6,12.3,28.8,35,54.3,2,4,0
5.8370444,52.6610754,-6.6,12.3,28.6,34.8,54.2,2,4,0
5.837045,52.6610843,-6.6,12.2,28.6,34.8,54.1,2,4,0
5.8370455,52.6610933,-6.6,12.2,28.6,34.8,54.2,2,4,0
5.8370461,52.6611023,-6.6,12.2,28.6,34.8,54.2,2,4,0
5.8370467,52.6611113,-6.6,12.2,28.8,34.9,54.4,2,4,0
5.8370473,52.6611202,-6.6,12.2,28.9,35,54.5,2,4,0
5.8370479,52.6611292,-6.6,12.3,29.1,35.2,54.7,3,4,0
5.8370484,52.6611382,-6.6,12.4,29.4,35.6,54.9,3,4,0
5.837049,52.6611472,-6.6,12.5,29.5,35.6,55.1,3,4,0
5.8370496,52.6611562,-6.6,12.5,29.5,35.9,55.3,3,4,0
5.8370502,52.6611651,-6.6,12.6,29.7,35.9,55.5,3,4,0
5.8370508,52.6611741,-6.6,12.7,29.9,36.1,55.7,3,4,0
5.8370514,52.6611831,-6.6,12.7,30,36.3,55.9,3,4,0
5.8370519,52.6611921,-6.6,12.6,29.9,36.3,56.1,3,5,0
5.8370525,52.6612011,-6.6,12.6,30,36.4,56.2,3,5,0
5.8370531,52.66121,-6.6,12.8,30.3,36.5,56.3,3,5,0
5.8370537,52.661219,-6.6,12.8,30.3,36.6,56.3,3,5,0
5.8370543,52.661228,-6.6,13,30.5,36.7,56.6,3,5,0
5.8370548,52.661237,-6.6,13.1,30.9,37.1,56.8,3,5,0
5.8370554,52.661246,-6.6,13.3,31.3,37.3,57.2,3,5,0
5.837056,52.6612549,-6.6,13.5,31.6,37.6,57.5,3,5,0
5.8370566,52.6612639,-6.6,13.7,32,38,57.8,3,5,0
5.8370572,52.6612729,-6.6,14,32.4,38.5,58.1,3,5,0
5.8370578,52.6612819,-6.6,14.3,32.7,38.6,58.2,3,5,0
5.8370583,52.6612908,-6.6,14.3,32.8,38.6,58.1,3,5,0
5.8370589,52.6612998,-6.6,14.3,32.6,38.5,58.1,3,5,0
5.8370595,52.6613088,-6.6,14.1,32.3,38.2,57.8,3,5,0
5.8370601,52.6613178,-6.6,13.9,31.9,37.9,57.6,3,5,0
5.8370607,52.6613268,-6.6,13.5,31.3,37.4,57.2,3,5,0
5.8370612,52.6613357,-6.6,13.1,30.6,36.8,56.6,3,5,0
5.8370618,52.6613447,-6.6,13,30.2,36.4,55.9,3,5,0
5.8370624,52.6613537,-6.6,12.8,29.9,36,55.5,3,5,0
5.837063,52.6613627,-6.6,12.6,29.7,35.8,55.1,3,5,0
5.8370636,52.6613717,-6.6,12.4,29.5,35.7,54.9,3,5,0
5.8370642,52.6613806,-6.6,12.6,29.6,35.6,54.8,3,4,0
5.8370647,52.6613896,-6.6,12.7,29.6,35.6,54.8,3,4,0
5.8370653,52.6613986,-6.6,12.7,29.6,35.6,54.8,3,4,0
5.8370659,52.6614076,-6.6,12.7,29.6,35.6,54.8,3,4,0
5.8370665,52.6614166,-6.6,12.6,29.6,35.3,54.5,3,4,0
5.8370671,52.6614255,-6.6,12.3,29.2,35.1,54.3,3,4,0
5.8370676,52.6614345,-6.6,12.2,28.9,34.9,54.2,3,4,0
5.8370682,52.6614435,-6.6,12.2,28.9,34.8,54.1,3,4,0
5.8370688,52.6614525,-6.6,12.2,28.9,34.8,53.8,3,4,0
5.8370694,52.6614614,-6.6,12.3,29,34.9,53.7,3,4,0
5.83707,52.6614704,-6.6,12.3,29.1,34.9,53.8,3,4,0
5.8370706,52.6614794,-6.6,12.4,29.2,34.9,53.9,3,4,0
5.8370711,52.6614884,-6.6,12.4,29.2,34.9,54,3,4,0
5.8370717,52.6614974,-6.6,12.4,29.3,34.9,53.9,3,4,0
5.8370723,52.6615063,-6.6,12.5,29.2,34.9,53.9,3,4,0
5.8370729,52.6615153,-6.6,12.4,29.1,34.9,53.7,3,4,0
5.8370735,52.6615243,-6.6,12.4,29,34.8,53.4,3,4,0
5.837074,52.6615333,-6.6,12.2,28.9,34.7,53.2,2,4,0
5.8370746,52.6615423,-6.6,12,28.5,34.4,52.7,2,4,0
5.8370752,52.6615512,-6.6,11.8,28.1,34,52.3,2,4,0
5.8370758,52.6615602,-6.6,11.8,27.9,33.9,52.2,2,4,0
5.8370764,52.6615692,-6.6,12,27.9,33.7,52,2,3,0
5.837077,52.6615782,-6.6,12.1,28,33.8,52.1,2,3,0
5.8370775,52.6615872,-6.6,12.1,28.1,33.9,52.2,2,3,0
5.8370781,52.6615961,-6.6,12.2,28.2,33.9,52.2,2,3,0
5.8370787,52.6616051,-6.6,12.2,28.2,33.9,52.2,2,3,0
5.8370793,52.6616141,-6.6,12.3,28.3,34,52.1,2,3,0
5.8370799,52.6616231,-6.6,12.4,28.6,34,52,2,3,0
5.8370804,52.661632,-6.6,12.4,28.7,34,51.9,2,3,0
5.837081,52.661641,-6.6,12.4,28.9,34,51.7,2,3,0
5.8370816,52.66165,-6.6,12.5,28.9,34,51.4,2,3,0
5.8370822,52.661659,-6.6,12.6,28.9,34,51.2,2,3,0
5.8370828,52.661668,-6.6,12.6,28.8,33.9,51,2,3,0
5.8370834,52.6616769,-6.6,12.5,28.6,33.8,50.9,2,3,0
5.8370839,52.6616859,-6.6,12.4,28.3,33.6,50.8,2,3,0
5.8370845,52.6616949,-6.6,12.3,28.1,33.4,50.6,2,3,0
5.8370851,52.6617039,-6.6,12.2,27.7,33,50.3,2,2,0
5.8370857,52.6617129,-6.6,12.1,27.3,32.7,49.9,1,2,0
5.8370863,52.6617218,-6.6,12,26.9,32.6,49.6,1,2,0
5.8370868,52.6617308,-6.6,11.8,26.6,32.4,49.6,1,2,0
5.8370874,52.6617398,-6.6,11.6,26.6,32.3,49.4,1,2,0
5.837088,52.6617488,-6.6,11.6,26.5,32.1,49.5,1,2,0
5.8370886,52.6617578,-6.6,11.6,26.6,32.1,49.6,1,2,0
5.8370892,52.6617667,-6.6,11.6,26.9,32.2,49.6,1,2,0
5.8370898,52.6617757,-6.6,11.7,27.3,32.3,49.9,2,2,0
5.8370903,52.6617847,-6.6,11.8,27.5,32.5,50.1,2,2,0
5.8370909,52.6617937,-6.6,11.9,27.7,32.8,50.3,2,2,0
5.8370915,52.6618026,-6.6,12,27.8,33,50.5,2,2,0
5.8370921,52.6618116,-6.6,12.1,27.9,33.2,50.6,2,2,0
5.8370927,52.6618206,-6.6,12.1,27.9,33.3,50.6,2,2,0
5.8370932,52.6618296,-6.6,12.1,27.8,33.3,50.4,2,2,0
5.8370938,52.6618386,-6.6,12.1,27.7,33,50.1,2,2,0
5.8370944,52.6618475,-6.6,12.1,27.7,32.9,50,2,2,0
5.837095,52.6618565,-6.6,11.9,27.3,32.7,49.7,2,2,0
5.8370956,52.6618655,-6.6,11.8,27.2,32.4,49.5,2,2,0
5.8370962,52.6618745,-6.6,11.8,27.2,32.4,49.3,2,2,0
5.8370967,52.6618835,-6.6,11.9,27.2,32.4,49.3,2,2,0
5.8370973,52.6618924,-6.6,11.9,27.2,32.4,49.2,2,2,0
5.8370979,52.6619014,-6.6,11.9,27.2,32.4,49.2,2,2,0
5.8370985,52.6619104,-6.6,11.9,27.2,32.3,49,1,2,0
5.8370991,52.6619194,-6.6,11.9,27.1,32.3,48.8,1,2,0
5.8370996,52.6619284,-6.6,11.8,27.1,32.2,48.6,1,2,0
5.8371002,52.6619373,-6.6,11.8,27,32.2,48.6,1,2,0
5.8371008,52.6619463,-6.6,11.7,26.9,31.9,48.3,1,2,0
5.8371014,52.6619553,-6.6,11.5,26.6,31.7,48,1,2,0
5.837102,52.6619643,-6.6,11.5,26.4,31.5,47.8,1,2,0
5.8371026,52.6619732,-6.6,11.5,26.4,31.3,47.7,1,2,0
5.8371031,52.6619822,-6.6,11.4,26.4,31.1,47.6,1,2,0
5.8371037,52.6619912,-6.6,11.4,26.4,31.1,47.5,1,2,0
5.8371043,52.6620002,-6.6,11.5,26.4,31.2,47.5,1,2,0
5.8371049,52.6620092,-6.6,11.6,26.4,31.3,47.5,1,2,0
5.8371055,52.6620181,-6.6,11.7,26.6,31.3,47.5,1,2,0
5.8371061,52.6620271,-6.6,11.7,26.6,31.4,47.5,1,2,0
5.8371066,52.6620361,-6.6,11.7,26.6,31.4,47.5,1,2,0
5.8371072,52.6620451,-6.6,11.7,26.7,31.4,47.6,1,2,0
5.8371078,52.6620541,-6.6,11.8,26.7,31.4,47.6,1,2,0
5.8371084,52.662063,-6.6,11.8,26.7,31.4,47.6,1,2,0
5.837109,52.662072,-6.6,12,26.8,31.5,47.7,1,2,0
5.8371095,52.662081,-6.6,12.1,26.8,31.7,47.7,1,2,0
5.8371101,52.66209,-6.6,12.1,26.9,31.8,47.8,1,2,0
5.8371107,52.662099,-6.6,12.1,27,31.8,47.8,1,2,0
5.8371113,52.6621079,-6.6,12.2,26.9,31.8,47.8,1,2,0
5.8371119,52.6621169,-6.6,12,26.7,31.6,47.6,1,2,0
5.8371125,52.6621259,-6.6,11.9,26.5,31.5,47.4,1,2,0
5.837113,52.6621349,-6.6,11.8,26.4,31.3,47.4,1,2,0
5.8371136,52.6621438,-6.6,11.8,26.5,31.3,47.3,1,2,0
5.8371142,52.6621528,-6.6,11.8,26.5,31.3,47.4,1,2,0
5.8371148,52.6621618,-6.6,11.7,26.6,31.4,47.6,1,2,0
5.8371154,52.6621708,-6.6,11.8,26.6,31.5,47.7,1,2,0
5.8371159,52.6621798,-6.6,11.8,26.6,31.4,47.6,1,2,0
5.8371165,52.6621887,-6.6,11.8,26.6,31.4,47.5,1,2,0
5.8371171,52.6621977,-6.6,11.7,26.6,31,46.9,1,2,0
5.8371177,52.6622067,-6.6,11.7,26.9,30.9,46.6,1,2,0
5.8371183,52.6622157,-6.6,11.8,27.1,30.9,46.5,1,2,0
5.8371189,52.6622247,-6.6,12,27.2,31,46.4,1,2,0
5.8371194,52.6622336,-6.5,12.1,27.3,31.1,46.2,1,2,0
5.83712,52.6622426,-6.6,12.1,27.5,31.1,46.2,1,2,0
5.8371206,52.6622516,-6.6,12.3,27.3,31.1,45.6,1,2,0
5.8371212,52.6622606,-6.6,12.1,27.1,30.7,44.9,1,2,0
5.8371218,52.6622696,-6.6,11.8,26.2,30.4,44.7,1,2,0
5.8371223,52.6622785,-6.6,11.9,26,30.3,44.7,1,2,0
5.8371229,52.6622875,-6.6,11.9,26.1,30.3,44.7,1,2,0
5.8371235,52.6622965,-6.6,12,26.1,30.3,44.9,1,2,0
5.8371241,52.6623055,-6.6,12,26.3,30.5,45.1,1,2,0
5.8371247,52.6623144,-6.6,12.1,26.4,30.7,45.3,1,2,0
5.8371253,52.6623234,-6.6,12.2,26.7,30.9,45.6,1,2,0
5.8369969,52.6601143,-6.5,11.6,24.3,27.6,38.6,1,1,0
5.8369975,52.6601232,-6.5,11.6,23.9,26.9,38.6,1,1,0
5.8369981,52.6601322,-6.5,11.4,23,26.4,38.4,1,1,0
5.8369986,52.6601412,-6.5,11.3,23,26.4,38.4,1,1,0
5.8369992,52.6601502,-6.5,11.1,22.9,26.5,38.3,1,1,0
5.8369998,52.6601592,-6.5,10.9,22.9,26.3,38.4,1,1,0
5.8370004,52.6601681,-6.5,10.8,22.7,26.3,38.5,1,1,0
5.837001,52.6601771,-6.4,10.6,22.4,26.3,38.8,1,1,0
5.8370015,52.6601861,-6.4,10.3,22.1,26.2,39,1,1,0
5.8370021,52.6601951,-6.4,10.2,22,26.2,39.2,1,1,0
5.8370027,52.660204,-6.4,10.1,22,26.1,39.2,1,1,0
5.8370033,52.660213,-6.4,9.9,21.9,26.1,39.3,1,1,0
5.8370039,52.660222,-6.4,9.7,21.9,26.1,39.4,1,1,0
5.8370045,52.660231,-6.4,9.7,21.9,26.1,39.5,1,1,0
5.837005,52.66024,-6.4,9.7,21.9,26.2,39.9,1,1,0
5.8370056,52.6602489,-6.4,9.7,21.9,26.5,40.1,1,1,0
5.8370062,52.6602579,-6.4,9.7,22,26.6,40.3,1,1,0
5.8370068,52.6602669,-6.4,9.8,22.1,26.6,40.4,1,1,0
5.8370074,52.6602759,-6.4,9.8,22.2,26.7,40.6,1,1,0
5.8370079,52.6602849,-6.4,9.9,22.3,26.7,40.8,1,1,0
5.8370085,52.6602938,-6.4,9.9,22.4,26.9,40.9,1,1,0
5.8370091,52.6603028,-6.4,9.9,22.6,27,41.2,1,1,0
5.8370097,52.6603118,-6.4,10,22.7,27.1,41.4,1,1,0
5.8370103,52.6603208,-6.4,10,22.9,27.3,41.6,1,1,0
5.8370109,52.6603298,-6.4,10.1,23.2,27.6,41.8,1,1,0
5.8370114,52.6603387,-6.4,10.2,23.4,27.7,42.1,1,1,0
5.837012,52.6603477,-6.4,10.2,23.5,27.7,42.4,1,1,0
5.8370126,52.6603567,-6.4,10.2,23.6,27.8,42.6,1,1,0
5.8370132,52.6603657,-6.5,10.3,23.6,27.8,42.7,1,1,0
5.8370138,52.6603746,-6.5,10.4,23.9,28,42.7,1,1,0
5.8370143,52.6603836,-6.5,10.7,24.2,28.3,43.1,1,1,0
5.8370149,52.6603926,-6.5,10.8,24.4,28.6,43.4,1,1,0
5.8370155,52.6604016,-6.5,10.8,24.5,28.8,43.6,1,1,0
5.8370161,52.6604106,-6.5,10.8,24.5,28.9,43.7,1,1,0
5.8370167,52.6604195,-6.5,10.9,24.7,29.2,44,1,1,0
5.8370173,52.6604285,-6.5,11,24.8,29.4,44.5,1,1,0
5.8370178,52.6604375,-6.5,11.1,25,29.6,45,1,1,0
5.8370184,52.6604465,-6.5,11.2,25.1,30,45.4,1,1,0
5.837019,52.6604555,-6.5,11.3,25.3,30.3,45.8,1,1,0
5.8370196,52.6604644,-6.5,11.4,25.5,30.7,46.3,1,1,0
5.8370202,52.6604734,-6.5,11.4,25.8,31,46.8,1,1,0
5.8370207,52.6604824,-6.5,11.5,26.1,31.2,47,1,1,0
5.8370213,52.6604914,-6.5,11.6,26.3,31.4,47.6,1,1,0
5.8370219,52.6605004,-6.5,11.6,26.6,31.7,48.1,1,2,0
5.8370225,52.6605093,-6.5,11.7,27,32.1,48.6,1,2,0
5.8370231,52.6605183,-6.5,11.8,27.1,32.3,49.1,1,2,0
5.8370237,52.6605273,-6.5,11.8,27.2,32.5,49.5,2,2,0
5.8370242,52.6605363,-6.5,11.9,27.5,32.8,49.9,2,2,0
5.8370248,52.6605452,-6.5,11.9,27.7,32.9,50.3,2,3,0
5.8370254,52.6605542,-6.5,12,28,33.1,50.6,2,3,0
5.837026,52.6605632,-6.5,12.1,28,33.2,50.9,2,3,0
5.8370266,52.6605722,-6.5,12,28,33.2,51,2,3,0
5.8370271,52.6605812,-6.5,12,28,33.2,51,2,3,0
5.8370277,52.6605901,-6.5,12,28,33.2,51.1,2,3,0
5.8370283,52.6605991,-6.5,11.9,27.9,33.1,51,2,3,0
5.8370289,52.6606081,-6.5,11.9,28,33.1,51,2,3,0
5.8370295,52.6606171,-6.5,12,28.1,33.1,51.1,2,3,0
5.8370301,52.6606261,-6.5,12.1,28.3,33.3,51.2,2,3,0
5.8370306,52.660635,-6.5,12.1,28.4,33.4,51.3,2,3,0
5.8370312,52.660644,-6.5,12.2,28.4,33.4,51.5,2,3,0
5.8370318,52.660653,-6.5,12.2,28.4,33.4,51.6,2,3,0
5.8370324,52.660662,-6.5,12.1,28.3,33.5,51.7,2,3,0
5.837033,52.6606709,-6.5,12.1,28.1,33.5,51.6,2,3,0
5.8370335,52.6606799,-6.5,12,27.9,33.5,51.6,2,3,0
5.8370341,52.6606889,-6.5,11.9,27.7,33.4,51.6,2,3,0
5.8370347,52.6606979,-6.6,11.8,27.6,33.3,51.6,2,3,0
5.8370353,52.6607069,-6.6,11.7,27.5,33.2,51.6,2,3,0
5.8370359,52.6607158,-6.6,11.6,27.4,33.2,51.6,2,3,0
5.8370365,52.6607248,-6.6,11.6,27.4,33.2,51.6,2,3,0
5.837037,52.6607338,-6.6,11.7,27.5,33.4,51.9,2,3,0
5.8370376,52.6607428,-6.6,11.7,27.6,33.6,52.2,2,3,0
5.8370382,52.6607518,-6.6,11.8,27.7,33.7,52.3,2,3,0
5.8370388,52.6607607,-6.6,11.9,27.9,34,52.6,2,3,0
5.8370394,52.6607697,-6.6,12,28.2,34.2,52.9,2,3,0
5.8370399,52.6607787,-6.6,12.2,28.5,34.3,53.1,2,3,0
5.8370405,52.6607877,-6.6,12.3,28.6,34.5,53.3,2,3,0
5.8370411,52.6607967,-6.6,12.4,28.6,34.7,53.3,2,3,0
5.8370417,52.6608056,-6.6,12.5,28.6,34.7,53.3,2,3,0
5.8370423,52.6608146,-6.6,12.5,28.7,34.8,53.4,2,3,0
5.8370429,52.6608236,-6.6,12.5,28.7,34.8,53.6,2,3,0
5.8370434,52.6608326,-6.6,12.4,28.7,34.7,53.7,2,3,0
5.837044,52.6608415,-6.6,12.3,28.6,34.6,53.7,2,3,0
5.8370446,52.6608505,-6.6,12.3,28.6,34.6,53.7,2,3,0
5.8370452,52.6608595,-6.6,12.2,28.6,34.5,53.7,2,3,0
5.8370458,52.6608685,-6.6,12.3,28.5,34.5,53.7,2,3,0
5.8370463,52.6608775,-6.6,12.3,28.4,34.6,53.6,2,3,0
5.8370469,52.6608864,-6.6,12.3,28.3,34.6,53.7,2,3,0
5.8370475,52.6608954,-6.6,12.3,28.3,34.6,53.7,2,3,0
5.8370481,52.6609044,-6.6,12.2,28.3,34.6,53.7,2,3,0
5.8370487,52.6609134,-6.6,12.2,28.3,34.6,53.8,2,3,0
5.8370493,52.6609224,-6.6,12.2,28.3,34.6,53.8,2,4,0
5.8370498,52.6609313,-6.6,12.2,28.4,34.7,53.9,2,4,0
5.8370504,52.6609403,-6.6,12.3,28.6,34.8,54,2,4,0
5.837051,52.6609493,-6.6,12.5,29,35.2,54.1,2,4,0
5.8370516,52.6609583,-6.6,12.7,29.4,35.4,54.3,2,4,0
5.8370522,52.6609673,-6.6,12.7,29.5,35.4,54.4,2,4,0
5.8370527,52.6609762,-6.6,12.7,29.5,35.4,54.5,2,4,0
5.8370533,52.6609852,-6.6,12.6,29.3,35.4,54.5,3,4,0
5.8370539,52.6609942,-6.6,12.5,29.3,35.4,54.7,3,4,0
5.8370545,52.6610032,-6.6,12.5,29.3,35.4,54.8,3,4,0
5.8370551,52.6610121,-6.6,12.5,29.4,35.5,55,3,4,0
5.8370557,52.6610211,-6.6,12.6,29.5,35.7,54.9,2,4,0
5.8370562,52.6610301,-6.6,12.7,29.5,35.7,54.8,2,4,0
5.8370568,52.6610391,-6.6,12.7,29.5,35.7,54.8,2,4,0
5.8370574,52.6610481,-6.6,12.6,29.2,35.5,54.6,2,4,0
5.837058,52.661057,-6.6,12.5,28.9,35.3,54.4,2,4,0
5.8370586,52.661066,-6.6,12.3,28.8,35,54.4,2,4,0
5.8370591,52.661075,-6.6,12.2,28.6,34.8,54.3,2,4,0
5.8370597,52.661084,-6.6,12.1,28.6,34.8,54.3,2,4,0
5.8370603,52.661093,-6.6,12.1,28.6,34.8,54.3,2,4,0
5.8370609,52.6611019,-6.6,12.1,28.6,34.8,54.4,2,4,0
5.8370615,52.6611109,-6.6,12.2,28.7,35,54.5,2,4,0
5.8370621,52.6611199,-6.6,12.2,29,35.1,54.6,2,4,0
5.8370626,52.6611289,-6.6,12.3,29.1,35.3,54.8,3,4,0
5.8370632,52.6611379,-6.6,12.4,29.4,35.6,55,3,4,0
5.8370638,52.6611468,-6.6,12.5,29.6,35.9,55.3,3,4,0
5.8370644,52.6611558,-6.6,12.6,29.8,36,55.5,3,4,0
5.837065,52.6611648,-6.6,12.7,29.9,36.2,55.7,3,4,0
