Long,Lat,Hoogte,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Class_3,Class_5,Outlier
5.836805556,52.66058655,-6.5,11.9,27.6,33.2,50.9,2,3,0
5.836806275,52.66059539,-6.5,12.1,27.9,33.4,51.2,2,3,0
5.836806815,52.66060445,-6.5,12.2,28.2,33.6,51.3,2,3,0
5.836807354,52.66061339,-6.5,12.3,28.3,33.6,51.6,2,3,0
5.836808074,52.66062245,-6.5,12.2,28.3,33.6,51.6,2,3,0
5.836808434,52.66063139,-6.5,12.1,28,33.5,51.7,2,3,0
5.836809153,52.66064034,-6.5,12,27.9,33.5,51.7,2,3,0
5.836809693,52.66064928,-6.5,11.9,27.7,33.6,51.8,2,3,0
5.836810232,52.66065834,-6.5,11.9,27.7,33.6,52,2,3,0
5.836810952,52.66066728,-6.5,11.9,27.7,33.9,52.3,2,3,0
5.836811491,52.66067634,-6.5,12.2,28,34.3,52.5,2,3,0
5.836812031,52.66068517,-6.5,12.4,28.5,34.6,52.5,2,3,0
5.836812571,52.66069423,-6.5,12.6,28.9,34.7,52.8,2,3,0
5.83681311,52.66070318,-6.5,12.6,28.9,34.7,52.8,2,3,0
5.83681383,52.66071223,-6.6,12.7,29.2,34.8,53,2,3,0
5.836814369,52.66072118,-6.6,12.6,29.2,34.8,53.1,2,3,0
5.836814909,52.66073012,-6.6,12.4,29.1,34.8,53.3,2,3,0
5.836815448,52.66073907,-6.6,12.3,28.9,34.8,53.3,2,4,0
5.836816168,52.66074812,-6.6,12.3,28.6,34.8,53.4,2,4,0
5.836816707,52.66075707,-6.6,12.2,28.6,34.8,53.5,2,4,0
5.836817247,52.66076601,-6.6,12.2,28.8,34.9,53.7,2,4,0
5.836817966,52.66077496,-6.6,12.3,28.9,35,53.8,3,4,0
5.836818326,52.66078401,-6.6,12.4,29.1,35.1,54,3,4,0
5.836819046,52.66079296,-6.6,12.6,29.4,35.3,54.3,3,4,0
5.836819585,52.66080201,-6.6,12.7,29.7,35.5,54.5,3,4,0
5.836820125,52.66081085,-6.6,12.8,29.9,35.6,54.7,3,4,0
5.836820844,52.66081991,-6.6,12.8,29.9,35.6,54.9,3,4,0
5.836821384,52.66082885,-6.6,12.8,29.9,35.6,55,3,4,0
5.836821923,52.66083791,-6.6,12.6,29.7,35.6,55.1,3,4,0
5.836822463,52.66084685,-6.6,12.5,29.5,35.5,55.1,3,4,0
5.836823183,52.6608558,-6.6,12.4,29.4,35.5,55.2,3,4,0
5.836823722,52.66086485,-6.6,12.4,29.3,35.5,55.3,3,4,0
5.836824262,52.6608738,-6.6,12.4,29.3,35.5,55.3,3,4,0
5.836824801,52.66088285,-6.6,12.5,29.5,35.6,55.5,3,4,0
5.836825341,52.6608918,-6.6,12.7,29.9,35.8,55.8,3,4,0
5.83682606,52.66090074,-6.6,12.8,30.3,36.2,56.1,3,4,0
5.8368266,52.66090969,-6.6,12.8,30.5,36.5,56.2,3,4,0
5.83682714,52.66091874,-6.6,12.8,30.5,36.5,56.4,3,5,0
5.836827679,52.66092769,-6.6,12.7,30.3,36.5,56.5,3,5,0
5.836828219,52.66093664,-6.6,12.5,30.1,36.4,56.6,3,5,0
5.836828938,52.66094558,-6.6,12.4,29.9,36.4,56.7,3,5,0
5.836829478,52.66095464,-6.6,12.4,29.9,36.4,56.8,3,5,0
5.836830017,52.66096358,-6.6,12.4,29.9,36.5,56.8,3,5,0
5.836830737,52.66097264,-6.6,12.5,30,36.5,56.8,3,5,0
5.836831276,52.66098147,-6.6,12.5,30,36.5,56.9,3,5,0
5.836831816,52.66099053,-6.6,12.5,30.1,36.5,56.9,3,5,0
5.836832356,52.66099947,-6.6,12.6,30.1,36.6,56.9,3,5,0
5.836833075,52.66100853,-6.6,12.7,30.3,36.9,57,3,5,0
5.836833615,52.66101747,-6.6,13,30.7,37.1,57.2,3,5,0
5.836834154,52.66102642,-6.6,13.1,30.8,37.2,57.5,3,5,0
5.836834694,52.66103536,-6.6,13.1,30.9,37.2,57.5,3,5,0
5.836835233,52.66104442,-6.6,13.1,30.9,37.2,57.5,3,5,0
5.836835953,52.66105337,-6.6,13,30.8,37.1,57.4,3,5,0
5.836836492,52.66106231,-6.6,12.9,30.8,37.1,57.3,3,5,0
5.836837032,52.66107126,-6.6,12.9,30.8,37.1,57.2,3,5,0
5.836837572,52.66108031,-6.6,13,30.8,37.1,57.2,3,5,0
5.836838111,52.66108926,-6.6,13.1,30.9,37.2,57.2,3,5,0
5.836838831,52.66109831,-6.6,13.3,30.9,37.2,57.1,3,5,0
5.83683937,52.66110715,-6.6,13.3,30.7,37,57,3,5,0
5.83684009,52.6611162,-6.6,13.2,30.4,36.7,56.5,3,5,0
5.836840449,52.66112515,-6.6,13,30.2,36.5,56.3,3,5,0
5.836841169,52.6611342,-6.6,12.8,30,36.3,56.1,3,4,0
5.836841709,52.66114315,-6.6,12.7,29.9,36.1,55.9,3,4,0
5.836842248,52.66115209,-6.6,12.6,29.7,36,55.7,3,4,0
5.836842968,52.66116115,-6.6,12.5,29.7,35.8,55.5,3,4,0
5.836843507,52.66117009,-6.6,12.5,29.7,35.8,55.3,3,4,0
5.836844047,52.66117915,-6.6,12.5,29.6,35.8,55.2,3,4,0
5.836844586,52.66118809,-6.6,12.5,29.6,35.8,55.3,3,4,0
5.836845126,52.66119704,-6.6,12.5,29.6,35.8,55.4,3,4,0
5.836845845,52.66120599,-6.6,12.5,29.6,35.8,55.4,3,4,0
5.836846385,52.66121504,-6.6,12.5,29.7,35.9,55.5,3,4,0
5.836846925,52.66122399,-6.6,12.6,29.9,36.1,55.7,3,4,0
5.836847464,52.66123293,-6.6,12.6,30.2,36.3,56,3,4,0
5.836848184,52.66124188,-6.6,12.7,30.5,36.6,56.1,3,4,0
5.836848723,52.66125093,-6.6,13,30.9,36.8,56.2,3,4,0
5.836849263,52.66125988,-6.6,13.1,31.1,36.9,56.2,3,5,0
5.836849982,52.66126893,-6.6,13.2,31.1,36.9,56.2,3,5,0
5.836850342,52.66127777,-6.6,13.2,30.9,36.7,56.1,3,5,0
5.836851061,52.66128682,-6.6,13.1,30.8,36.7,56.1,3,5,0
5.836851601,52.66129577,-6.6,12.9,30.4,36.4,56,3,4,0
5.836852141,52.66130482,-6.6,12.6,29.9,36,55.7,3,4,0
5.83685286,52.66131377,-6.6,12.2,29.3,35.6,55.6,3,4,0
5.83685322,52.66132271,-6.6,12.1,29,35.5,55.5,3,4,0
5.836853939,52.66133166,-6.6,12.1,28.9,35.4,55.4,3,4,0
5.836854479,52.66134072,-6.6,12.2,28.9,35.4,55.3,3,4,0
5.836855018,52.66134966,-6.6,12.3,29,35.5,55.2,3,4,0
5.836855738,52.66135872,-6.6,12.3,29.1,35.5,55.1,3,4,0
5.836856278,52.66136755,-6.6,12.3,29.3,35.6,55,3,4,0
5.836856817,52.66137661,-6.6,12.3,29.3,35.5,54.9,3,4,0
5.836857357,52.66138555,-6.6,12.3,29.3,35.5,54.7,3,4,0
5.836858076,52.66139461,-6.6,12.2,29.1,35.4,54.5,3,4,0
5.836858616,52.66140355,-6.6,12.2,29.1,35.2,54.4,3,4,0
5.836859155,52.6614125,-6.6,12.2,28.9,35,54.4,3,4,0
5.836859695,52.66142155,-6.6,12.2,29.1,35.2,54.4,3,4,0
5.836860235,52.6614305,-6.6,12.4,29.3,35.3,54.5,3,4,0
5.836860954,52.66143955,-6.6,12.5,29.3,35.4,54.5,3,4,0
5.836861494,52.66144839,-6.6,12.6,29.5,35.5,54.6,3,4,0
5.836862033,52.66145744,-6.6,12.8,29.6,35.6,54.6,3,4,0
5.836862753,52.66146639,-6.6,12.9,29.8,35.6,54.5,3,4,0
5.836863112,52.66147544,-6.6,13,29.9,35.6,54.4,3,4,0
5.836863832,52.66148439,-6.6,12.9,29.6,35.4,54.1,3,4,0
5.836864371,52.66149333,-6.6,12.7,29.3,35.3,53.7,2,4,0
5.836864911,52.66150228,-6.6,12.6,28.9,34.9,53.4,2,3,0
5.83686563,52.66151134,-6.6,12.4,28.4,34.6,52.9,2,3,0
5.83686617,52.66152028,-6.6,12.2,28,34.2,52.5,2,3,0
5.83686671,52.66152934,-6.6,12.2,27.8,33.8,52,2,3,0
5.836867249,52.66153817,-6.6,12.1,27.7,33.6,51.5,2,3,0
5.836867969,52.66154723,-6.6,12,27.6,33.4,51,2,3,0
5.836868508,52.66155617,-6.6,11.9,27.5,33.1,50.7,2,3,0
5.836869048,52.66156523,-6.6,11.7,27.4,32.7,50.3,2,3,0
5.836869588,52.66157406,-6.6,11.6,27.1,32.4,50.1,2,2,0
5.836870127,52.66158312,-6.6,11.3,26.6,32,49.7,2,2,0
5.836870847,52.66159206,-6.6,11.2,26.4,31.8,49.5,2,2,0
5.836871386,52.66160112,-6.6,11.1,26.2,31.7,49.4,1,2,0
5.836871926,52.66161006,-6.6,11.1,25.9,31.6,49.1,1,2,0
5.836872465,52.66161901,-6.6,11.1,25.9,31.6,49,1,2,0
5.836873185,52.66162795,-6.6,11.2,26,31.6,48.9,1,2,0
5.836873724,52.66163701,-6.6,11.3,26.2,31.6,48.8,1,2,0
5.836874264,52.66164595,-6.6,11.3,26.2,31.6,48.9,1,2,0
5.836874983,52.66165501,-6.6,11.3,26.2,31.7,48.9,1,2,0
5.836875523,52.66166395,-6.6,11.3,26.2,31.8,49,1,2,0
5.836876063,52.6616729,-6.6,11.3,26.2,31.9,49.2,1,2,0
5.836876602,52.66168195,-6.6,11.3,26.2,32,49.4,1,2,0
5.836877142,52.6616909,-6.6,11.4,26.3,32.2,49.5,1,2,0
5.836877861,52.66169995,-6.6,11.5,26.5,32.2,49.4,1,2,0
5.836878401,52.66170879,-6.6,11.5,26.7,32.1,49.4,1,2,0
5.83687894,52.66171785,-6.6,11.6,26.9,32.1,49.2,1,2,0
5.83687948,52.66172679,-6.6,11.6,26.9,32.2,49.3,1,2,0
5.83688002,52.66173585,-6.6,11.6,26.9,32.3,49.5,1,2,0
5.836880739,52.66174468,-6.6,11.7,27,32.5,49.7,1,2,0
5.836881279,52.66175374,-6.6,11.7,27,32.6,49.8,2,2,0
5.836881818,52.66176268,-6.6,11.8,27.4,32.8,49.9,2,3,0
5.836882358,52.66177174,-6.6,12.1,27.9,33.1,50.2,2,3,0
5.836883077,52.66178068,-6.6,12.3,28.5,33.5,50.4,2,3,0
5.836883617,52.66178963,-6.6,12.3,28.5,33.7,50.7,2,3,0
5.836884157,52.66179857,-6.6,12.3,28.5,33.7,51,2,3,0
5.836884876,52.66180763,-6.6,12.3,28.4,33.7,51,2,3,0
5.836885236,52.66181657,-6.6,12.3,28.2,33.7,50.9,2,3,0
5.836885955,52.66182563,-6.6,12.3,28.1,33.5,50.8,2,3,0
5.836886495,52.66183446,-6.6,12.2,28,33.4,50.5,2,3,0
5.836887034,52.66184352,-6.6,12,27.9,33.1,50.3,2,3,0
5.836887754,52.66185246,-6.6,11.8,27.5,32.9,50.2,2,3,0
5.836888293,52.66186152,-6.6,11.8,27.4,32.9,50.1,2,3,0
5.836888833,52.66187046,-6.6,11.8,27.4,32.9,50.1,2,3,0
5.836889373,52.66187941,-6.6,11.8,27.5,32.9,50.1,2,3,0
5.836889912,52.66188835,-6.6,11.8,27.5,32.9,50.3,2,3,0
5.836890632,52.66189741,-6.6,11.8,27.5,33,50.3,2,3,0
5.836891171,52.66190635,-6.6,11.9,27.6,33,50.3,2,3,0
5.836891711,52.6619153,-6.6,11.8,27.6,33,50.3,2,3,0
5.83689225,52.66192425,-6.6,11.8,27.5,33,50.2,2,3,0
5.83689297,52.6619333,-6.6,11.8,27.5,32.9,50.1,2,3,0
5.836893509,52.66194225,-6.6,11.7,27.4,32.8,50,2,3,0
5.836894049,52.6619513,-6.6,11.5,27.1,32.5,49.8,2,3,0
5.836894769,52.66196025,-6.6,11.5,27.1,32.3,49.7,2,3,0
5.836895128,52.66196919,-6.6,11.5,27.2,32.1,49.5,2,3,0
5.836895848,52.66197825,-6.6,11.8,27.5,32.3,49.7,2,3,0
5.836896387,52.66198719,-6.6,12.1,27.9,32.7,49.9,2,3,0
5.836896927,52.66199625,-6.6,12.3,28.3,33.1,50.1,2,3,0
5.836897646,52.66200508,-6.6,12.5,28.4,33.3,49.9,2,3,0
5.836898186,52.66201414,-6.6,12.6,28.4,33.3,49.9,2,3,0
5.836898726,52.66202308,-6.6,12.6,28.4,33.3,49.7,2,3,0
5.836899265,52.66203214,-6.6,12.3,28.1,33.1,49.5,2,3,0
5.836899985,52.66204108,-6.6,12,27.7,32.6,49.3,2,3,0
5.836900524,52.66205003,-6.6,12,27.6,32.5,49.1,2,3,0
5.836901064,52.66205897,-6.6,11.9,27.3,32.2,48.9,2,3,0
5.836901603,52.66206803,-6.6,11.8,27.1,32.1,48.9,2,3,0
5.836902143,52.66207697,-6.6,11.9,27.3,32.1,49,2,3,0
5.836902862,52.66208592,-6.6,12,27.5,32.6,49.4,2,3,0
5.836903402,52.66209486,-6.6,12.4,28,33.1,49.7,2,3,0
5.836903942,52.66210392,-6.6,12.7,28.7,33.3,49.9,2,3,0
5.836904481,52.66211286,-6.6,12.7,28.8,33.3,49.9,2,3,0
5.836905021,52.66212192,-6.6,12.7,28.8,33.3,49.7,2,3,0
5.83690574,52.66213075,-6.6,12.7,28.8,33.3,49.7,2,3,0
5.83690628,52.66213981,-6.6,12.7,28.8,33.3,49.6,2,4,0
5.836906819,52.66214875,-6.6,12.7,28.7,33.5,49.9,2,4,0
5.836907539,52.66215781,-6.6,12.8,29.1,33.7,49.9,2,4,0
5.836908078,52.66216675,-6.6,13.3,29.7,33.9,49.6,2,4,0
5.836908618,52.6621757,-6.6,13.4,29.9,34,49.1,2,4,0
5.836909158,52.66218475,-6.6,13.8,29.8,34,48.6,2,4,0
5.836909877,52.6621937,-6.6,13.8,29.6,33.7,48.2,2,4,0
5.836910417,52.66220275,-6.7,13.8,29.2,33.3,47.9,2,4,0
5.836910956,52.6622117,-6.7,13.5,29,33.1,47.5,2,4,0
5.836911496,52.66222064,-6.7,13.5,29,33,47.4,2,3,0
5.836912036,52.66222959,-6.7,13.4,28.6,32.7,47.2,2,3,0
5.836784332,52.66002941,-6.5,12.8,23.8,27.2,37.6,1,1,0
5.836784871,52.66003835,-6.5,12.8,23.5,26.9,37.5,1,1,0
5.836785411,52.66004741,-6.5,12.7,23.3,26.9,37.2,1,1,0
5.83678613,52.66005635,-6.5,12.6,23.2,26.7,37.1,1,1,0
5.83678667,52.6600653,-6.5,12.2,23.1,26.6,37.1,1,1,0
5.83678721,52.66007435,-6.5,11.9,23.1,26.6,37.6,1,1,0
5.836787749,52.6600833,-6.5,11.6,23,26.6,38.2,1,1,0
5.836788469,52.66009225,-6.5,11.2,22.8,26.6,38.7,1,1,0
5.836789008,52.6601013,-6.5,10.8,22.7,26.6,39.1,1,1,0
5.836789548,52.66011025,-6.5,10.5,22.5,26.5,39.2,1,1,0
5.836790267,52.66011919,-6.4,10.3,22.3,26.3,39.3,1,1,0
5.836790627,52.66012825,-6.4,10.2,22.2,26.2,39.4,1,1,0
5.836791347,52.66013719,-6.4,10,22.1,26.2,39.5,1,1,0
5.836791886,52.66014614,-6.4,10,22.1,26.2,39.7,1,1,0
5.836792426,52.66015508,-6.4,10,22.2,26.5,40.2,1,1,0
5.836793145,52.66016414,-6.4,10,22.5,26.7,40.5,1,1,0
5.836793685,52.66017309,-6.4,10,22.6,26.9,40.9,1,1,0
5.836794224,52.66018214,-6.4,10,22.7,27.1,41.3,1,1,0
5.836794764,52.66019098,-6.4,10.1,23,27.2,41.7,1,1,0
5.836795483,52.66020003,-6.4,10.2,23.2,27.7,42,1,1,0
5.836796023,52.66020898,-6.4,10.5,23.7,27.9,42.2,1,1,0
5.836796563,52.66021803,-6.4,10.7,23.9,28.2,42.5,1,1,0
5.836797102,52.66022698,-6.5,10.7,24,28.3,42.7,1,1,0
5.836797642,52.66023592,-6.5,10.7,24.1,28.3,42.9,1,1,0
5.836798361,52.66024487,-6.5,10.7,24.2,28.4,42.9,1,1,0
5.836798901,52.66025392,-6.5,10.7,24.3,28.4,43,1,1,0
5.83679944,52.66026287,-6.5,10.7,24.4,28.5,43,1,1,0
5.83679998,52.66027193,-6.5,10.8,24.4,28.6,43.1,1,1,0
5.83680052,52.66028076,-6.5,10.9,24.3,28.7,43.2,1,1,0
5.836801239,52.66028982,-6.5,10.8,24.3,28.6,43.2,1,1,0
5.836801779,52.66029876,-6.5,10.7,24.1,28.6,43.3,1,1,0
5.836802318,52.66030782,-6.5,10.7,24,28.6,43.4,1,1,0
5.836802858,52.66031665,-6.5,10.5,23.8,28.6,43.5,1,1,0
5.836803577,52.66032571,-6.5,10.5,23.8,28.6,43.6,1,1,0
5.836804117,52.66033465,-6.5,10.5,23.7,28.6,43.6,1,1,0
5.836804656,52.66034371,-6.5,10.5,23.7,28.6,43.7,1,1,0
5.836805376,52.66035266,-6.5,10.5,23.7,28.6,43.8,1,1,0
5.836805916,52.6603616,-6.5,10.3,23.8,28.8,43.9,1,1,0
5.836806455,52.66037055,-6.5,10.3,23.8,28.8,44.2,1,1,0
5.836806995,52.6603796,-6.5,10.3,23.9,29,44.6,1,1,0
5.836807534,52.66038855,-6.5,10.3,24.1,29.3,45,1,1,0
5.836808254,52.6603976,-6.5,10.5,24.2,29.5,45.3,1,1,0
5.836808793,52.66040655,-6.5,10.5,24.3,29.6,45.6,1,1,0
5.836809333,52.66041549,-6.5,10.5,24.3,29.6,45.8,1,1,0
5.836809873,52.66042455,-6.5,10.5,24.4,29.7,46.1,1,1,0
5.836810412,52.66043349,-6.5,10.5,24.5,29.9,46.4,1,1,0
5.836811132,52.66044255,-6.5,10.5,24.7,30.1,46.9,1,1,0
5.836811671,52.66045139,-6.5,10.6,24.9,30.4,47.1,1,1,0
5.836812211,52.66046044,-6.5,10.7,25.2,30.6,47.6,1,1,0
5.83681275,52.66046939,-6.5,10.8,25.6,30.8,48,1,1,0
5.83681347,52.66047844,-6.5,10.9,25.8,31.1,48.3,1,1,0
5.836814009,52.66048728,-6.5,11.2,26.3,31.4,48.5,1,1,0
5.836814549,52.66049633,-6.5,11.4,26.7,31.6,48.6,1,2,0
5.836815268,52.66050528,-6.5,11.5,26.7,31.7,48.7,1,2,0
5.836815628,52.66051433,-6.5,11.5,26.9,31.7,48.9,1,2,0
5.836816348,52.66052328,-6.5,11.6,27,31.9,49,1,2,0
5.836816887,52.66053222,-6.5,11.7,27.2,32,49.4,1,2,0
5.836817427,52.66054117,-6.5,11.7,27.2,32.2,49.6,1,2,0
5.836818146,52.66055023,-6.5,11.8,27.3,32.5,49.9,2,2,0
5.836818686,52.66055917,-6.5,11.9,27.3,32.7,50.3,2,2,0
5.836819225,52.66056823,-6.5,11.9,27.5,33,50.5,2,2,0
5.836819765,52.66057706,-6.5,12,27.6,33.3,50.8,2,3,0
5.836820485,52.66058612,-6.5,12,27.8,33.4,51.2,2,3,0
5.836821024,52.66059506,-6.5,12.1,27.9,33.5,51.3,2,3,0
5.836821564,52.66060412,-6.5,12.2,28.3,33.7,51.5,2,3,0
5.836822103,52.66061295,-6.5,12.3,28.4,33.8,51.7,2,3,0
5.836822643,52.66062201,-6.5,12.2,28.3,33.6,51.7,2,3,0
5.836823362,52.66063096,-6.5,12.1,28.3,33.6,51.8,2,3,0
5.836823902,52.66064001,-6.5,12,27.9,33.6,51.8,2,3,0
5.836824442,52.66064896,-6.5,11.9,27.7,33.6,51.9,2,3,0
5.836825161,52.6606579,-6.5,11.9,27.7,33.6,52,2,3,0
5.836825521,52.66066685,-6.5,11.9,27.7,33.8,52.2,2,3,0
5.83682624,52.6606759,-6.5,12.1,27.9,34.1,52.4,2,3,0
5.83682678,52.66068485,-6.5,12.3,28.3,34.4,52.6,2,3,0
5.836827319,52.6606939,-6.5,12.5,28.7,34.7,52.8,2,3,0
5.836828039,52.66070285,-6.6,12.6,29.1,34.8,52.9,2,3,0
5.836828578,52.66071179,-6.6,12.7,29.2,34.8,53.1,2,3,0
5.836829118,52.66072085,-6.6,12.7,29.3,34.8,53.2,2,3,0
5.836829658,52.66072979,-6.6,12.6,29.3,34.9,53.4,2,4,0
5.836830377,52.66073885,-6.6,12.4,29.3,34.9,53.6,2,4,0
5.836830917,52.66074769,-6.6,12.4,29.1,34.9,53.7,2,4,0
5.836831456,52.66075674,-6.6,12.3,28.9,35,53.8,2,4,0
5.836831996,52.66076569,-6.6,12.3,29,35.1,53.9,3,4,0
5.836832535,52.66077474,-6.6,12.4,29.1,35.1,54.1,3,4,0
5.836833255,52.66078358,-6.6,12.4,29.3,35.2,54.2,3,4,0
5.836833794,52.66079263,-6.6,12.6,29.4,35.3,54.3,3,4,0
5.836834334,52.66080158,-6.6,12.7,29.7,35.5,54.6,3,4,0
5.836834874,52.66081063,-6.6,12.8,29.9,35.6,54.8,3,4,0
5.836835413,52.66081958,-6.6,12.8,29.9,35.6,55,3,4,0
5.836836133,52.66082852,-6.6,12.8,29.9,35.6,55,3,4,0
5.836836672,52.66083747,-6.6,12.6,29.7,35.5,55,3,4,0
5.836837212,52.66084652,-6.6,12.5,29.5,35.5,55.1,3,4,0
5.836837931,52.66085547,-6.6,12.4,29.3,35.4,55.1,3,4,0
5.836838471,52.66086452,-6.6,12.4,29.3,35.4,55.2,3,4,0
5.836839011,52.66087336,-6.6,12.4,29.2,35.4,55.3,3,4,0
5.83683955,52.66088242,-6.6,12.4,29.2,35.5,55.3,3,4,0
5.83684027,52.66089136,-6.6,12.5,29.5,35.7,55.6,3,4,0
5.836840809,52.66090042,-6.6,12.7,29.9,36,55.9,3,4,0
5.836841349,52.66090936,-6.6,12.8,30.3,36.2,56.2,3,4,0
5.836841888,52.66091831,-6.6,12.7,30.3,36.4,56.3,3,4,0
5.836842428,52.66092725,-6.6,12.7,30.3,36.4,56.4,3,5,0
5.836843147,52.66093631,-6.6,12.6,30.2,36.4,56.5,3,5,0
5.836843687,52.66094525,-6.6,12.4,29.9,36.4,56.7,3,5,0
5.836844227,52.6609542,-6.6,12.4,29.9,36.4,56.8,3,5,0
5.836844766,52.66096325,-6.6,12.4,29.9,36.5,56.8,3,5,0
5.836845486,52.6609722,-6.6,12.5,30,36.5,56.8,3,5,0
5.836846025,52.66098115,-6.6,12.5,30,36.5,56.9,3,5,0
5.836846565,52.6609902,-6.6,12.6,30.1,36.6,56.9,3,5,0
5.836847284,52.66099915,-6.6,12.7,30.3,36.8,57,3,5,0
5.836847644,52.66100809,-6.6,12.8,30.5,36.9,57,3,5,0
5.836848364,52.66101715,-6.6,13,30.8,37.1,57.1,3,5,0
5.836848903,52.66102609,-6.6,13.1,30.8,37.1,57.2,3,5,0
5.836849443,52.66103515,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.836850162,52.66104398,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.836850702,52.66105304,-6.6,12.9,30.8,36.9,57.1,3,5,0
5.836851241,52.66106198,-6.6,12.9,30.6,36.9,57,3,5,0
5.836851781,52.66107104,-6.6,12.9,30.6,36.8,56.9,3,5,0
5.836852321,52.66107998,-6.6,12.9,30.6,36.9,56.9,3,5,0
5.83685304,52.66108893,-6.6,13,30.6,37,56.9,3,5,0
5.83685358,52.66109788,-6.6,13.1,30.6,37,56.8,3,5,0
5.836854119,52.66110693,-6.6,13,30.4,36.7,56.5,3,5,0
5.836854659,52.66111588,-6.6,13,30.2,36.5,56.3,3,4,0
5.836855378,52.66112482,-6.6,12.8,30,36.3,56,3,4,0
5.836855918,52.66113377,-6.6,12.7,29.8,36,55.7,3,4,0
5.836856457,52.66114282,-6.6,12.6,29.7,35.8,55.5,3,4,0
5.836857177,52.66115177,-6.6,12.5,29.6,35.7,55.4,3,4,0
5.836857537,52.66116082,-6.6,12.4,29.5,35.5,55.1,3,4,0
5.836858256,52.66116966,-6.6,12.4,29.5,35.5,55,3,4,0
5.836858796,52.66117871,-6.6,12.4,29.5,35.6,55,3,4,0
5.836859335,52.66118766,-6.6,12.4,29.6,35.7,55.1,3,4,0
5.836860055,52.66119671,-6.6,12.5,29.6,35.8,55.2,3,4,0
5.836860414,52.66120566,-6.6,12.5,29.6,35.8,55.4,3,4,0
5.836861134,52.6612146,-6.6,12.6,29.7,35.9,55.6,3,4,0
5.836861673,52.66122355,-6.6,12.6,30,36.2,55.9,3,4,0
5.836862213,52.6612326,-6.6,12.7,30.2,36.4,56.1,3,4,0
5.836862933,52.66124155,-6.6,12.8,30.4,36.6,56.2,3,4,0
5.836863472,52.6612506,-6.6,12.9,30.8,36.8,56.3,3,5,0
5.836864012,52.66125955,-6.6,13,31.1,36.9,56.3,3,5,0
5.836864551,52.6612685,-6.6,13.1,31.1,36.9,56.3,3,5,0
5.836865271,52.66127755,-6.6,13.1,30.8,36.8,56.2,3,5,0
5.83686581,52.6612865,-6.6,12.9,30.8,36.7,56.1,3,5,0
5.83686635,52.66129544,-6.6,12.9,30.5,36.4,56,3,5,0
5.83686689,52.66130439,-6.6,12.6,30.2,36.1,55.7,3,5,0
5.836867429,52.66131344,-6.6,12.4,29.7,35.8,55.6,3,4,0
5.836868149,52.66132239,-6.6,12.2,29.3,35.5,55.5,3,4,0
5.836868688,52.66133144,-6.6,12.2,29,35.5,55.4,3,4,0
5.836869228,52.66134028,-6.6,12.2,29,35.4,55.4,3,4,0
5.836869947,52.66134933,-6.6,12.3,29,35.4,55.1,3,4,0
5.836870487,52.66135828,-6.6,12.3,29,35.5,55,3,4,0
5.836871026,52.66136733,-6.6,12.3,29.1,35.5,54.9,3,4,0
5.836871566,52.66137628,-6.6,12.3,29.1,35.4,54.7,3,4,0
5.836872285,52.66138522,-6.6,12.3,29.1,35.4,54.5,3,4,0
5.836872825,52.66139417,-6.6,12.2,29.1,35.3,54.4,3,4,0
5.836873365,52.66140322,-6.6,12.2,29,35.2,54.4,3,4,0
5.836873904,52.66141217,-6.6,12.2,28.9,35,54.4,3,4,0
5.836874444,52.66142123,-6.6,12.2,29.1,35.2,54.4,3,4,0
5.836875163,52.66143006,-6.6,12.5,29.2,35.4,54.4,3,4,0
5.836875703,52.66143912,-6.6,12.6,29.5,35.5,54.5,3,4,0
5.836876242,52.66144806,-6.6,12.8,29.7,35.7,54.6,3,4,0
5.836876782,52.66145712,-6.6,13,29.9,35.9,54.6,3,4,0
5.836877322,52.66146595,-6.6,13.1,30.1,35.8,54.6,3,4,0
5.836878041,52.66147501,-6.6,13.2,30.1,35.7,54.4,3,4,0
5.836878581,52.66148395,-6.6,13.1,29.9,35.6,54.2,3,4,0
5.83687912,52.66149301,-6.6,12.9,29.6,35.4,54,2,4,0
5.83687966,52.66150195,-6.6,12.7,29.1,35.2,53.6,2,4,0
5.836880379,52.6615109,-6.6,12.5,28.6,34.7,53.1,2,3,0
5.836880919,52.66151995,-6.6,12.2,28.2,34.2,52.6,2,3,0
5.836881459,52.6615289,-6.6,12.1,27.7,33.8,52.1,2,3,0
5.836882178,52.66153795,-6.6,12,27.7,33.5,51.5,2,3,0
5.836882718,52.6615469,-6.6,11.9,27.5,33.3,51.1,2,3,0
5.836883257,52.66155584,-6.6,11.8,27.4,33.1,50.9,2,3,0
5.836883797,52.66156479,-6.6,11.7,27.4,33,50.6,2,3,0
5.836884336,52.66157384,-6.6,11.7,27.3,32.6,50.2,2,3,0
5.836885056,52.66158279,-6.6,11.5,27.1,32.2,49.9,2,2,0
5.836885595,52.66159184,-6.6,11.3,26.6,32,49.7,2,2,0
5.836886135,52.66160068,-6.6,11.3,26.4,31.8,49.5,1,2,0
5.836886675,52.66160974,-6.6,11.3,26.3,31.8,49.4,1,2,0
5.836887214,52.66161868,-6.6,11.3,26.3,31.9,49.4,1,2,0
5.836887934,52.66162774,-6.6,11.4,26.3,31.9,49.3,1,2,0
