X,Y,year,month,day,hr,min,sec,Hoogte,qual,speed(km/h,load(kg),tare(kg),conv.facto,beltspd(m/,workwidth(,yield(ton/,totalyield,point_weig,totalarea(,worktime(s,loadnr,loadweight,loadbelt(m,usertare(%,tarecorrec,tarecorre2,SampleID
5.83561359436259,52.6616278995985,2018,3,4,8.933,37.886,37.223,-4.35,4,6.403,23.798,21,30.117,0.239,2.25,49.615,164.343,2.002,3.463,9631.713,10,42.912,580.538,0,49.628,164.343,251
5.83569120585374,52.6615513172698,2018,3,4,9,34.414,32.378,-4.35,4,6.396,23.971,21,30.117,0.24,2.25,52.874,164.984,2.063,3.479,9669.534,10,43.557,589.218,0,52.785,164.984,252
5.83576872741268,52.6614747348068,2018,3,4,9.029,29.244,22.383,-4.35,4,6.402,24.075,21,30.117,0.239,2.25,54.502,162.36,2.01,3.423,9522.641,10,40.93,554.32,0,54.515,162.36,253
5.83584624897161,52.6613981522097,2018,3,4,8.974,32.354,21.402,-4.35,4,6.375,23.776,21,30.117,0.239,2.25,49.273,161.994,2,3.414,9499.463,10,40.568,549.096,0,49.204,161.994,254
5.83592377053054,52.6613215694784,2018,3,4,9,38.483,23.799,-4.35,4,6.384,24.042,21,30.117,0.24,2.25,54.273,168.019,2.207,3.54,9835.073,10,46.594,628.623,0,54.302,168.019,255
5.83600138202167,52.6612449866129,2018,3,4,9.017,28.002,28.389,-4.35,4,6.407,23.741,21,30.117,0.239,2.25,48.487,161.009,1.971,3.397,9444.265,10,39.576,535.765,0,48.485,161.009,256
5.83607899351283,52.6611684036132,2018,3,4,9.016,33.982,33.642,-4.35,4,6.393,24.061,21,30.117,0.239,2.25,54.369,165.47,2.089,3.487,9692.6,10,44.039,594.857,0,54.36,165.47,257
5.83615651507176,52.6610918204794,2018,3,4,9.022,32.663,32.313,-4.35,4,6.38,23.923,21,30.117,0.239,2.25,51.953,164.83,2.101,3.472,9654.169,10,43.4,585.715,0,51.797,164.83,258
5.83623403663069,52.6610152372114,2018,3,4,9.047,34.525,33.925,-4.35,4,6.383,23.842,21,30.117,0.239,2.25,50.554,167.432,1.991,3.525,9799.266,10,45.998,620.143,0,50.349,167.432,259
5.83631164812181,52.6609386538092,2018,3,4,8.956,32.367,35.7,-4.35,4,6.376,23.982,21,30.117,0.24,2.25,53.203,161.807,2.048,3.412,9484.648,10,40.375,545.551,0,53.24,161.807,260
5.83638925961297,52.6608620702728,2018,3,4,8.998,32.811,32.123,-4.35,4,6.382,23.729,21,30.117,0.239,2.25,48.555,163.969,1.955,3.455,9602.645,10,42.539,573.541,0,48.571,163.969,261
5.8364667811719,52.6607854866022,2018,3,4,9.019,35.134,34.392,-4.35,4,6.383,23.558,21,30.117,0.239,2.25,45.439,166.801,2.176,3.513,9761.338,10,45.368,611.201,0,45.603,166.801,262
5.83654430273083,52.6607089027975,2018,3,4,8.95,33.511,23.911,-4.35,4,6.406,23.52,21,30.117,0.239,2.25,44.535,162.531,1.791,3.426,9521.839,10,41.1,554.329,0,44.541,162.531,263
5.83662182428976,52.6606323188585,2018,3,4,9.078,35.059,24.572,-4.35,4,6.396,23.931,21,30.117,0.239,2.25,52.064,169.175,1.982,3.56,9894.652,10,47.736,643.028,0,52.036,169.175,264
5.83669943578088,52.6605557347854,2018,3,4,9,34.147,20.454,-4.35,4,6.394,23.782,21,30.117,0.24,2.25,49.526,165.188,1.783,3.482,9671.874,10,43.759,589.933,0,49.646,165.188,265
5.83677704727204,52.6604791505781,2018,3,4,9.037,32.91,22.806,-4.35,4,6.371,24.146,21,30.117,0.239,2.25,56.12,165.926,1.962,3.495,9712.174,10,44.499,599.554,0,56.086,165.926,266
5.83685456883098,52.6604025662366,2018,3,4,9.059,33.333,32.133,-4.35,4,6.379,23.625,21,30.117,0.247,2.25,47.953,167.503,2.157,3.529,9800.742,10,46.069,620.524,0,47.958,167.503,267
5.83693209038991,52.6603259817609,2018,3,4,9.065,35.311,32.008,-4.35,4,6.226,23.326,21,30.117,0.264,2.25,46.882,168.925,2.167,3.553,9876.876,10,47.498,638.947,0,46.809,168.925,268
5.83700970188103,52.6602493971511,2018,3,4,8.926,32.268,33.766,-4.35,4,4.888,21.236,21,30.117,0.264,2.25,17.269,160.872,1.955,3.392,9424.096,10,39.439,531.217,0,17.19,160.872,269
5.83707885415843,52.6601811585089,2018,3,4,8.92,45.739,29.861,-4.35,4,3.513,19.794,21,30.117,0.246,2.25,2.897,170.095,1.644,3.579,9948.703,10,48.68,656.856,0,2.899,170.095,270
5.8372052144948,52.6602282327216,2018,3,4,9.678,30.755,33.806,-4.35,4,3.301,20.62,21,30.117,0.26,2.213,2.456,179.129,1.839,4.017,11148.996,10,65.244,938.848,0,3.589,179.129,271
5.83713605662617,52.6602964716102,2018,3,4,9.922,17.382,30.973,-4.35,4,4.186,21.656,21,30.117,0.267,2.25,16.477,193.565,2.109,4.045,11219.183,10,72.104,955.228,0,20.143,193.565,272
5.83705844513505,52.6603730561376,2018,3,4,9.983,17.612,41.874,-4.35,4,6.285,23.855,21,30.117,0.263,2.25,56.827,196.821,2.248,4.108,11381.768,10,75.353,993.851,0,71.044,196.821,273
5.83698092357612,52.6604496405308,2018,3,4,9.867,18.322,30.395,-4.35,4,6.403,23.335,21,30.117,0.251,2.25,43.594,191.956,2.213,4.015,11135.532,10,70.509,935.816,0,48.592,191.956,274
5.83690340201718,52.6605262247898,2018,3,4,9.938,18.265,28.918,-4.35,4,6.38,23.696,21,30.117,0.238,2.25,47.622,194.934,2.383,4.073,11288.666,10,73.474,971.849,0,58.585,194.934,275
5.83682579052603,52.6606028089146,2018,3,4,10,18.224,26.54,-4.35,4,6.402,23.431,21,30.117,0.238,2.25,42.756,194.485,2.454,4.122,11422.646,10,74.907,1003.593,0,54.883,194.485,276
5.8367481790349,52.6606793929053,2018,3,4,9.912,18.618,21.076,-4.35,4,6.379,23.668,21,30.117,0.238,2.25,47.055,191.915,2.271,4.053,11238.505,10,71.626,960.06,0,56.943,191.915,277
5.83667065747597,52.6607559767617,2018,3,4,9.833,20.72,35.109,-4.35,4,6.411,23.695,21,30.117,0.237,2.25,47.262,182.467,2.117,4.015,11140.563,10,66.69,937.166,0,53.049,182.467,278
5.83659313591704,52.660832560484,2018,3,4,10,19.673,31.865,-4.35,4,6.383,23.781,21,30.117,0.237,2.25,49.088,185.848,2.585,4.144,11477.694,10,71.943,1016.734,0,63.012,185.848,279
5.8365156143581,52.6609091440721,2018,3,4,9.922,18.421,30.641,-4.35,4,6.402,23.854,21,30.117,0.237,2.25,50.009,189.324,2.287,4.058,11252.556,10,70.698,963.361,0,59.805,189.324,280
5.83643800286696,52.660985727526,2018,3,4,9.888,20.288,24.823,-4.35,4,6.386,23.702,21,30.117,0.237,2.25,47.56,185.995,2.326,4.052,11235.726,10,69.192,959.613,0,56.781,185.995,281
5.83636039137583,52.6610623108457,2018,3,4,9.911,14.122,35.212,-4.35,4,6.409,23.75,21,30.117,0.236,2.25,47.993,190.299,2.185,3.988,11067.371,10,68.855,919.09,0,52.79,190.299,282
5.83628286981689,52.6611388940313,2018,3,4,10,19.521,35.667,-4.35,4,6.396,23.723,21,30.117,0.238,2.25,47.971,189.7,2.691,4.138,11466.992,10,73.275,1014.108,0,62.779,189.7,283
5.83620534825796,52.6612154770827,2018,3,4,9.933,18.817,32.178,-4.35,4,6.399,24.065,21,30.117,0.236,2.25,53.713,183.126,2.492,4.069,11282.7,10,68.522,970.66,0,64.992,183.126,284
5.83612773676681,52.6612920599998,2018,3,4,9.953,16.682,31.34,-4.35,4,6.407,23.88,21,30.117,0.237,2.25,50.503,185.912,2.306,4.055,11247.834,10,69.177,962.135,0,59.722,185.912,285
5.83605012527569,52.6613686427828,2018,3,4,9.875,16.29,20.292,-4.35,4,6.412,23.784,21,30.117,0.236,2.25,48.701,189.969,2.314,3.982,11049.158,10,68.514,915.065,0,54.159,189.969,286
5.83597260371675,52.6614452254317,2018,3,4,9.917,23.055,29.321,-4.35,4,6.392,23.841,21,30.117,0.237,2.25,49.888,177.447,2.517,4.109,11393.143,10,67.462,997.169,0,63.225,177.447,287
5.83589508215782,52.6615218079463,2018,3,4,9.867,23.612,24.582,-4.35,4,6.386,23.851,21,30.117,0.237,2.25,50.216,184.641,2.443,4.076,11301.204,10,69.234,974.751,0,62.224,184.641,288
5.83581756059889,52.6615983903268,2018,3,4,9.676,29.498,35.822,-4.35,4,6.374,23.807,21,30.117,0.236,2.25,49.262,188.765,2.27,3.999,11100.192,10,68.57,927.121,0,55.13,188.765,289
5.83573994910774,52.661674972573,2018,3,4,9.814,28.21,32.136,-4.35,4,6.347,23.816,21,30.117,0.236,2.25,49.677,179.088,2.549,4.094,11353.243,10,67.569,987.322,0,60.76,179.088,290
5.83566233761661,52.6617515546851,2018,3,4,9.813,29.429,25.248,-4.35,4,6.348,24.094,21,30.117,0.235,2.25,54.589,179.508,2.815,4.106,11387.868,10,68.134,995.673,0,72.2,179.508,291
5.83558481605768,52.6618281366631,2018,3,4,9.721,27.768,24.313,-4.35,4,6.322,23.816,21,30.117,0.237,2.25,50.074,187.859,2.275,4.009,11124.393,10,68.421,932.734,0,55.587,187.859,292
5.83550729449875,52.6619047185068,2018,3,4,9.784,26.662,31.82,-4.35,4,6.336,24.153,21,30.117,0.236,2.25,55.736,185.369,2.447,4.046,11226.669,10,68.563,957.041,0,65.857,185.369,293
5.83542977293981,52.6619813002163,2018,3,4,9.641,34.614,33.676,-4.35,4,6.363,23.951,21,30.117,0.236,2.25,52.025,178.13,2.525,4.033,11189.457,10,65.313,949.027,0,64.268,178.13,294
5.83535225138088,52.6620578817917,2018,3,4,9.742,27.013,32.309,-4.35,4,6.329,23.924,21,30.117,0.236,2.25,51.723,187.609,2.302,4.015,11142.07,10,68.478,936.924,0,59.748,187.609,295
5.83527472982194,52.6621344632329,2018,3,4,9.818,25.567,31.581,-4.35,4,6.327,23.845,21,30.117,0.237,2.25,50.322,184.62,2.472,4.055,11251.957,10,68.496,963.05,0,61.245,184.62,296
5.83519720826301,52.6622110445399,2018,3,4,9.72,31.159,25.684,-4.35,4,6.345,23.904,21,30.117,0.235,2.25,51.135,180.612,2.032,4.049,11234.457,10,66.71,959.341,0,62.461,180.612,297
5.83511968670408,52.6622876257128,2018,3,4,9.686,30.554,19.732,-4.35,4,6.239,24.035,21,30.117,0.235,2.25,54.284,183.524,1.161,4.009,11130.528,10,66.719,934.509,0,63.189,183.524,298
5.83504216514515,52.6623642067514,2018,3,4,9.699,30.094,34.914,-4.35,4,4.212,22.633,21,30.117,0.232,2.25,83.18,182.24,0.606,4.017,11150.173,10,66.507,939.351,0,55.217,182.24,299
5.83496464358621,52.6624407876559,2018,3,4,9.839,27.352,27.593,-4.35,4,2.778,20.508,21,30.117,0.219,2.25,53.365,185.98,0.821,4.094,11347.23,10,70.171,986.781,0,82.287,185.98,300
5.83505634374575,52.6625322032646,2018,3,4,10,48,48,-4.35,4,3.47,10.275,21,30.117,0.138,2.25,0,116.8,0.615,4.525,12508.2,10,55.834,1259.6,0,0,116.8,300
5.83509099833133,52.6624878597549,2018,3,4,10.375,32.815,32.855,-4.35,4,3.212,13.437,21,30.117,0.154,2.25,27.547,127.388,1.094,4.6,12725.945,10,62,1309.219,0,30.747,127.388,301
5.83516851989026,52.6624112789329,2018,3,4,10.176,38.677,37.45,-4.35,4,3.389,12.083,21,30.117,0.131,2.25,19.002,117.015,0.282,4.534,12542.642,10,56.017,1266.835,0,19.002,117.015,302
5.83524604144919,52.6623346979767,2018,3,4,10.429,30.057,21.212,-4.35,4,5.651,22.389,21,30.117,0.224,2.25,38.662,123.311,0.657,4.595,12723.447,10,60.184,1308.178,0,40.168,123.311,303
5.83532356300813,52.6622581168864,2018,3,4,10.585,26.67,17.955,-4.35,4,6.207,23.642,21,30.117,0.231,2.25,46.767,123.434,1.249,4.674,12940.129,10,62.456,1358.108,0,46.767,123.434,304
5.83540108456707,52.6621815356619,2018,3,4,10.286,35.226,28.581,-4.35,4,6.187,23.683,21,30.117,0.231,2.25,47.421,118.146,1.525,4.563,12627.803,10,57.16,1286.171,0,47.421,118.146,305
5.835478606126,52.6621049543031,2018,3,4,10.308,33.76,31.893,-4.35,4,6.249,23.79,21,30.117,0.232,2.25,48.973,123.577,1.982,4.556,12609.053,10,59.101,1281.851,0,52.345,123.577,306
5.83555612768493,52.6620283728102,2018,3,4,10.394,31.03,30.352,-4.35,4,6.345,23.667,21,30.117,0.23,2.25,45.961,123.325,2.02,4.591,12709.351,10,60.013,1304.971,0,48.101,123.325,307
5.83563364924386,52.6619517911832,2018,3,4,10.525,30.25,36.196,-4.35,4,6.379,23.62,21,30.117,0.23,2.25,44.898,123.781,1.867,4.679,12955.578,10,62.794,1361.726,0,44.898,123.781,308
5.8357111708028,52.6618752094219,2018,3,4,10.3,32.938,31.524,-4.35,4,6.388,23.583,21,30.117,0.232,2.25,44.501,127.756,2.114,4.547,12581.786,10,60.463,1275.611,0,50.068,127.756,309
5.83578869236174,52.6617986275265,2018,3,4,10.354,31.751,39.941,-4.35,4,6.373,23.647,21,30.117,0.232,2.25,45.697,126.273,1.91,4.579,12666.652,10,60.753,1295.112,0,50.035,126.273,310
5.83586630385285,52.6617220454969,2018,3,4,10.512,30.476,27.667,-4.35,4,6.372,23.408,21,30.117,0.23,2.25,41.252,123.55,1.722,4.677,12941.724,10,62.556,1358.563,0,41.252,123.55,311
5.83594391534401,52.6616454633331,2018,3,4,10.41,31.389,29.62,-4.35,4,6.422,23.642,21,30.117,0.231,2.25,45.1,120.555,1.787,4.614,12772.69,10,59.566,1319.766,0,45.1,120.555,312
5.83602143690294,52.6615688810351,2018,3,4,10.286,32.937,35.675,-4.35,4,6.394,23.953,21,30.117,0.233,2.25,50.911,124.478,1.986,4.54,12566.504,10,59.018,1272.255,0,56.055,124.478,313
5.83609895846187,52.6614922986029,2018,3,4,10.479,31.193,19.925,-4.35,4,6.394,23.689,21,30.117,0.231,2.25,46.179,122.811,1.815,4.663,12900.444,10,61.818,1349.099,0,46.179,122.811,314
5.83617648002081,52.6614157160366,2018,3,4,10.357,34.25,23.345,-4.35,4,6.403,23.612,21,30.117,0.231,2.25,44.865,124.174,1.993,4.616,12768.008,10,61.032,1318.535,0,46.692,124.174,315
5.83625409151193,52.661339133336,2018,3,4,10.412,32.966,28.917,-4.35,4,6.365,18.756,21,30.117,0.183,2.25,32.328,127.655,2.063,4.634,12825.193,10,63.036,1331.753,0,35.04,127.655,316
5.83633170300308,52.6612625505013,2018,3,4,10.489,29.312,25.162,-4.35,4,5.761,21.575,21,30.117,0.205,2.188,62.088,121.875,1.902,4.641,12847.678,10,60.89,1337.038,0,62.088,121.875,317
5.83640922456201,52.6611859675324,2018,3,4,10.288,37.266,33.129,-4.35,4,6.155,23.503,21,30.117,0.231,2.012,48.552,124.983,1.694,4.591,12701.289,10,60.633,1302.915,0,50.363,124.983,318
5.83648674612095,52.6611093844294,2018,3,4,10.358,35.179,37.936,-4.35,4,6.183,23.852,21,30.117,0.231,2.084,53.026,128.81,2.145,4.616,12772.314,10,62.978,1319.327,0,57.374,128.81,319
5.83656435761207,52.6610328011921,2018,3,4,10.35,34.694,39.635,-4.35,4,5.999,23.808,21,30.117,0.231,2.073,55.352,123.403,1.94,4.609,12750.868,10,60.531,1314.558,0,56.458,123.403,320
5.83664196910322,52.6609562178207,2018,3,4,10.495,30.411,31.297,-4.35,4,6.083,24.041,21,30.117,0.232,2.107,56.764,130.582,2.162,4.658,12892.491,10,64.928,1347.095,0,61.023,130.582,321
5.83671949066216,52.6608796343151,2018,3,4,10.218,42.538,10.813,-4.35,4,5.781,23.348,21,30.117,0.232,1.944,49.942,119.897,1.713,4.601,12735.868,10,58.913,1310.856,0,49.942,119.897,322
5.83679701222109,52.6608030506753,2018,3,4,10.486,32.618,16.636,-4.35,4,6.1,23.952,21,30.117,0.231,2.106,55.531,125.599,2.079,4.678,12947.959,10,63.514,1359.989,0,56.284,125.599,323
5.83687453378003,52.6607264669013,2018,3,4,10.495,29.986,22.183,-4.35,4,6.106,23.975,21,30.117,0.231,2.107,56.285,131.128,2.216,4.657,12884.738,10,65.102,1345.398,0,60.31,131.128,324
5.83695214527114,52.6606498829931,2018,3,4,10.347,38.454,27.131,-4.35,4,5.867,23.417,21,30.117,0.232,1.984,48.928,122.412,1.855,4.655,12879.084,10,61.431,1343.904,0,48.928,122.412,325
5.83702975676229,52.6605732989508,2018,3,4,10.346,34.919,35.005,-4.35,4,6.074,23.289,21,30.117,0.234,2.084,42.74,145.942,2.729,4.604,12746.324,10,69.825,1313.16,0,55.853,145.942,326
5.83710727832124,52.6604967147742,2018,3,4,10.405,31.348,37.798,-4.35,4,6.173,22.948,21,30.117,0.243,2.088,37.817,144.512,1.768,4.61,12758.165,10,69.27,1315.695,0,45.302,144.512,327
5.83718479988017,52.6604201304635,2018,3,4,10.417,37.16,40.374,-4.35,4,6.306,23.146,21,30.117,0.254,1.97,46.239,124.363,1.281,4.693,12992.897,10,63.361,1370.018,0,46.239,124.363,328
5.83726241137129,52.6603435460186,2018,3,4,10.387,35.191,41.495,-4.35,4,4.525,20.773,21,30.117,0.252,2.056,16.083,130.922,1.676,4.644,12857.812,10,64.755,1339.182,0,21.174,130.922,329
5.83733148280611,52.6602753615491,2018,3,4,10.45,34.283,46.233,-4.35,4,3.333,21.22,21,30.117,0.27,1.989,8.277,123.705,2.214,4.678,12959.988,10,62.707,1362.632,0,8.277,123.705,330
5.83745783405289,52.6603224361821,2018,3,4,10.967,33.324,26.196,-4.35,4,3.387,21.404,21,30.117,0.259,2.231,19.574,141.348,1.448,5.025,13917.551,10,80.364,1583.395,0,19.574,141.348,331
5.83738876611643,52.6603906203764,2018,3,4,11,36.931,29.743,-4.35,4,4.184,22.036,21,30.117,0.258,2.25,28.395,144.57,1.453,5.087,14090.608,10,83.589,1623.232,0,28.395,144.57,332
5.83731115462531,52.6604672047388,2018,3,4,11,34.41,30.066,-4.35,4,5.353,23.432,21,30.117,0.242,2.25,51.583,142.777,1.296,5.054,13999.335,10,81.785,1602.087,0,51.583,142.777,333
5.83723363306637,52.660543788967,2018,3,4,11,32.15,17.876,-4.35,4,5.91,23.886,21,30.117,0.231,2.25,53.918,141.249,1.845,5.026,13923.262,10,80.263,1584.49,0,53.918,141.249,334
5.83715611150745,52.6606203730611,2018,3,4,11,35.911,19.649,-4.35,4,6.115,24.108,21,30.117,0.23,2.25,55.936,143.612,2.014,5.071,14046.401,10,82.629,1612.925,0,55.936,143.612,335
5.83707850001628,52.660696957021,2018,3,4,11,34.94,29.049,-4.35,4,6.239,24.235,21,30.117,0.231,2.25,57.144,143.22,2.27,5.062,14023.8,10,82.229,1607.867,0,57.144,143.22,336
5.83700088852516,52.6607735408466,2018,3,4,11,34.506,32.4,-4.35,4,6.277,24.402,21,30.117,0.23,2.25,59.519,142.809,2.28,5.056,14005.304,10,81.823,1603.45,0,59.519,142.809,337
5.83692336696624,52.6608501245381,2018,3,4,11,35.299,34.802,-4.35,4,6.248,24.449,21,30.117,0.231,2.25,60.726,143.319,2.259,5.065,14031.65,10,82.331,1609.503,0,60.726,143.319,338
5.8368458454073,52.6609267080955,2018,3,4,11,35.22,31.247,-4.35,4,6.16,24.373,21,30.117,0.23,2.25,60.071,143.321,2.296,5.065,14030.087,10,82.33,1609.257,0,60.071,143.321,339
5.83676832384836,52.6610032915186,2018,3,4,11,35.921,36.768,-4.35,4,6.218,24.369,21,30.117,0.23,2.25,59.524,143.912,2.336,5.076,14061.743,10,82.927,1616.571,0,59.524,143.912,340
5.83669071235721,52.6610798748076,2018,3,4,11,30.704,34.901,-4.35,4,6.249,24.35,21,30.117,0.23,2.25,58.758,140.662,2.395,5.014,13888.791,10,79.671,1576.601,0,58.758,140.662,341
5.83661310086609,52.6611564579623,2018,3,4,11,35.956,31.78,-4.35,4,6.101,24.281,21,30.117,0.23,2.25,59.03,143.866,2.246,5.074,14058.814,10,82.879,1615.918,0,59.03,143.866,342
5.83653557930716,52.6612330409829,2018,3,4,11,35.789,24.845,-4.35,4,6.13,24.301,21,30.117,0.231,2.25,59.388,143.707,2.164,5.072,14050.397,10,82.722,1613.905,0,59.388,143.707,343
5.83645805774823,52.6613096238693,2018,3,4,11,33.047,20.091,-4.35,4,6.161,24.029,21,30.117,0.231,2.25,54.013,142.106,1.959,5.041,13964.348,10,81.121,1594.101,0,54.013,142.106,344
5.83638046312821,52.6613862062147,2018,3,4,11,34.701,21.519,-4.35,4,6.156,23.924,21,30.117,0.23,2.25,52,142.916,2.033,5.056,14007.664,10,81.932,1604.048,0,52,142.916,345
5.83630290782702,52.6614627896465,2018,3,4,11,36.365,20.507,-4.35,4,6.139,22.748,21,30.117,0.224,2.25,46.78,144.01,2.006,5.077,14064.488,10,83.023,1617.116,0,46.78,144.01,346
5.83622531320702,52.6615393717235,2018,3,4,11,35.122,33.865,-4.35,4,6.199,23.237,21,30.117,0.226,2.25,46.813,143.291,1.978,5.064,14027.209,10,82.304,1608.657,0,46.813,143.291,347
5.83614779164808,52.6616159540732,2018,3,4,11,33.185,32.553,-4.35,4,6.111,24.05,21,30.117,0.23,2.25,55.51,141.831,2.008,5.035,13950.006,10,80.839,1590.851,0,55.51,141.831,348
5.83607027008914,52.6616925362887,2018,3,4,11,33.304,33.546,-4.35,4,6.189,24.038,21,30.117,0.23,2.25,53.85,141.27,1.733,5.025,13921.195,10,80.286,1584.044,0,53.85,141.27,349
5.83599265859799,52.66176911837,2018,3,4,11,38.411,41.683,-4.35,4,6.329,23.951,21,30.117,0.231,2.25,51.007,145.294,2.22,5.1,14130.913,10,84.298,1632.555,0,51.007,145.294,350
5.83591504710687,52.6618457003171,2018,3,4,11,34.076,34.414,-4.35,4,6.164,23.791,21,30.117,0.23,2.25,49.866,142.3,2.123,5.044,13974.408,10,81.314,1596.476,0,49.866,142.3,351
5.83583752554794,52.6619222821301,2018,3,4,11,33.947,32.869,-4.35,4,6.206,23.909,21,30.117,0.231,2.25,51.445,141.922,2.023,5.038,13954.303,10,80.935,1591.773,0,51.445,141.922,352
5.83576000398901,52.6619988638089,2018,3,4,11,37.992,20.284,-4.35,4,6.255,24.013,21,30.117,0.23,2.25,52.996,144.71,1.958,5.089,14101.372,10,83.724,1625.721,0,52.996,144.71,353
5.83568248243007,52.6620754453535,2018,3,4,11,35.167,20.187,-4.35,4,6.186,23.789,21,30.117,0.23,2.25,49.484,143.085,1.921,5.059,14014.052,10,82.093,1605.726,0,49.484,143.085,354
5.83560496087114,52.6621520267639,2018,3,4,11,36.163,22.713,-4.35,4,6.234,23.92,21,30.117,0.231,2.25,51.561,143.407,1.948,5.065,14033.362,10,82.419,1610.04,0,51.561,143.407,355
5.83552743931221,52.6622286080401,2018,3,4,11,33.348,22.043,-4.35,4,6.249,21.812,21,30.117,0.208,2.25,45.038,141.711,1.909,5.034,13945.686,10,80.717,1589.882,0,45.038,141.711,356
5.83544991775327,52.6623051891822,2018,3,4,11,35.775,29.242,-4.35,4,5.872,19.026,21,30.117,0.185,2.25,40.471,143.245,1.636,5.062,14023.083,10,82.256,1607.932,0,40.471,143.245,357
5.83537239619434,52.6623817701901,2018,3,4,11,36.783,33.417,-4.35,4,5.623,23.388,21,30.117,0.249,2.25,50.849,143.649,1.258,5.069,14044.982,10,82.664,1613.741,0,50.849,143.649,358
5.8352948746354,52.6624583510638,2018,3,4,11,34.125,32.367,-4.35,4,4.034,22.529,21,30.117,0.237,2.25,53.96,141.916,1.197,5.037,13952.651,10,80.925,1592.17,0,53.96,141.916,359
5.83521735307647,52.6625349318033,2018,3,4,10.938,40.73,35.163,-4.35,4,3.206,21.459,21,30.117,0.25,2.25,57.979,144.548,1.669,5.082,14086.54,10,83.564,1625.508,0,57.979,144.548,360
5.83531550145004,52.6626297292064,2018,3,4,11,13,34.5,-4.35,4,2.76,20.4,21,30.117,0.255,2.25,0,131.1,1.29,4.83,13377.8,10,70.097,1460.05,0,0,131.1,360
5.83534370782158,52.6625820038009,2018,3,4,10.086,13.772,30.539,-4.35,4,3.475,15.046,21,30.117,0.188,2.25,5.292,138.068,1.454,4.138,11472.55,10,52.408,1013.367,0,5.297,138.068,361
5.83542122938052,52.6625054231439,2018,3,4,10.341,15.893,32.378,-4.35,4,5.855,21.767,21,30.117,0.227,2.25,33.905,138.985,1.803,4.32,11967.253,10,58.087,1129.01,0,33.893,138.985,362
5.83549875093946,52.6624288423527,2018,3,4,10.476,18.956,32.082,-4.35,4,6.341,23.443,21,30.117,0.244,2.25,44.554,139.067,1.963,4.458,12345.945,10,62.247,1217.331,0,44.554,139.067,363
5.83557627249839,52.6623522614273,2018,3,4,10.12,15.276,32.79,-4.35,4,6.333,23.675,21,30.117,0.235,2.25,47.087,140.341,1.771,4.14,11477.741,10,53.35,1014.376,0,47.107,140.341,364
5.83565379405732,52.6622756803677,2018,3,4,10.36,16.04,34.75,-4.35,4,6.371,23.62,21,30.117,0.234,2.25,45.57,138.749,1.873,4.334,12006.668,10,58.415,1138.225,0,45.58,138.749,365
5.83573131561626,52.6621990991739,2018,3,4,10.066,18.816,30.621,-4.35,4,6.392,23.707,21,30.117,0.234,2.25,47.17,140.974,1.767,4.154,11513.378,10,54.084,1021.954,0,47.205,140.974,366
5.8358088371752,52.662122517846,2018,3,4,10.244,14.755,26.576,-4.35,4,6.38,23.594,21,30.117,0.234,2.25,45.001,138.433,2.014,4.232,11727.951,10,55.283,1072.908,0,45.009,138.433,367
5.83588635873413,52.6620459363839,2018,3,4,10.492,15.488,33.002,-4.35,4,6.388,23.748,21,30.117,0.233,2.25,47.596,136.862,1.96,4.43,12271.551,10,60.514,1200.183,0,47.537,136.862,368
5.83596388029306,52.6619693547876,2018,3,4,10.104,14.299,28.61,-4.35,4,6.391,23.736,21,30.117,0.234,2.25,47.625,139.177,1.852,4.12,11423.033,10,52.285,1001.543,0,47.605,139.177,369
5.83604147484901,52.661892773464,2018,3,4,10.118,17.896,23.054,-4.35,4,6.427,23.953,21,30.117,0.234,2.25,51.201,141.841,2.13,4.148,11499.986,10,54.189,1019.316,0,51.111,141.841,370
5.8361190302783,52.6618161907855,2018,3,4,10.158,16.65,18.93,-4.35,4,6.388,23.812,21,30.117,0.234,2.25,48.963,139.824,1.987,4.177,11580.268,10,54.255,1037.981,0,48.954,139.824,371
5.83619662483427,52.6617396091936,2018,3,4,10.625,13.128,37.498,-4.35,4,6.4,24.117,21,30.117,0.232,2.25,53.803,134.037,1.85,4.509,12492.257,10,61.716,1252.254,0,53.765,134.037,372
5.8362741463932,52.6616630270605,2018,3,4,10.097,16.558,29.432,-4.35,4,6.381,23.744,21,30.117,0.234,2.25,47.86,140.045,1.569,4.129,11451.664,10,52.964,1007.862,0,47.849,140.045,373
5.83635166795214,52.6615864447933,2018,3,4,10.067,16.592,28.791,-4.35,4,6.031,21.701,21,30.117,0.217,2.25,44.722,140.915,1.676,4.11,11396.999,10,52.724,994.938,0,44.686,140.915,374
5.83642927944326,52.6615098623919,2018,3,4,10.667,12.245,26.793,-4.35,4,6.392,19.36,21,30.117,0.197,2.25,27.322,133.772,1.559,4.544,12590.405,10,62.716,1275.158,0,27.329,133.772,375
5.83650689093441,52.6614332798564,2018,3,4,10.121,15.021,30.361,-4.35,4,6.397,23.454,21,30.117,0.234,2.25,42.543,139.718,2.281,4.144,11490.182,10,53.253,1016.795,0,42.571,139.718,376
5.83658441249335,52.6613566971866,2018,3,4,10.169,13.881,31.166,-4.35,4,6.391,23.972,21,30.117,0.234,2.25,51.74,139.474,2.069,4.152,11515.23,10,53.372,1023.077,0,51.741,139.474,377
