Lat,Lon,Hoogte,EC 0.5m,EC 1m,EC 1.5m,EC 3m,Class_3,Class_5,Outlier
52.6603755,5.8373540,-6.5,9.8,22.4,26.6,40.6,1,1,0.0
52.6603845,5.8373546,-6.5,9.8,22.5,26.8,40.8,1,1,0.0
52.6603934,5.8373551,-6.5,9.9,22.5,26.9,41.0,1,1,0.0
52.6604024,5.8373557,-6.5,9.9,22.6,27.0,41.1,1,1,0.0
52.6604114,5.8373563,-6.5,9.9,22.7,27.0,41.2,1,1,0.0
52.6604204,5.8373569,-6.5,10.0,22.7,27.2,41.3,1,1,0.0
52.6604294,5.8373575,-6.5,10.1,22.8,27.4,41.6,1,1,0.0
52.6604383,5.8373581,-6.5,10.3,23.1,27.6,41.9,1,1,0.0
52.6604473,5.8373586,-6.5,10.3,23.2,27.8,42.2,1,1,0.0
52.6604563,5.8373592,-6.5,10.4,23.5,28.1,42.5,1,1,0.0
52.6604653,5.8373598,-6.5,10.6,23.8,28.4,42.8,1,1,0.0
52.6604743,5.8373604,-6.5,10.7,24.1,28.6,43.1,1,1,0.0
52.6604832,5.8373610,-6.5,10.8,24.4,28.9,43.6,1,1,0.0
52.6604922,5.8373615,-6.5,10.9,24.6,29.4,44.1,1,1,0.0
52.6605012,5.8373621,-6.6,11.2,24.8,29.9,44.7,1,1,0.0
52.6605102,5.8373627,-6.6,11.5,25.5,30.2,45.1,1,1,0.0
52.6605191,5.8373633,-6.6,11.6,26.1,30.5,45.6,1,1,0.0
52.6605281,5.8373639,-6.6,11.6,26.3,30.8,45.9,1,1,0.0
52.6605371,5.8373645,-6.6,11.6,26.4,30.9,46.1,1,1,0.0
52.6605461,5.8373650,-6.6,11.6,26.4,30.9,46.2,1,1,0.0
52.6605551,5.8373656,-6.6,11.6,26.4,30.9,46.4,1,1,0.0
52.6605640,5.8373662,-6.6,11.7,26.6,31.0,46.7,1,1,0.0
52.6605730,5.8373668,-6.6,11.8,26.7,31.3,47.0,1,1,0.0
52.6605820,5.8373674,-6.6,11.8,26.7,31.4,47.4,1,1,0.0
52.6605910,5.8373679,-6.6,11.8,26.7,31.4,47.5,1,1,0.0
52.6606000,5.8373685,-6.6,11.7,26.6,31.4,47.6,1,1,0.0
52.6606089,5.8373691,-6.6,11.6,26.5,31.4,47.6,1,2,0.0
52.6606179,5.8373697,-6.6,11.5,26.5,31.4,47.7,1,2,0.0
52.6606269,5.8373703,-6.6,11.4,26.5,31.5,47.8,1,2,0.0
52.6606359,5.8373709,-6.6,11.4,26.4,31.5,47.8,1,2,0.0
52.6606449,5.8373714,-6.6,11.4,26.4,31.6,48.1,1,2,0.0
52.6606538,5.8373720,-6.6,11.4,26.4,31.7,48.4,1,2,0.0
52.6606628,5.8373726,-6.6,11.4,26.5,31.8,48.6,1,2,0.0
52.6606718,5.8373732,-6.6,11.4,26.5,32.0,48.9,1,2,0.0
52.6606808,5.8373738,-6.6,11.5,26.8,32.3,49.4,1,2,0.0
52.6606897,5.8373743,-6.6,11.6,27.1,32.5,49.7,2,2,0.0
52.6606987,5.8373749,-6.6,11.7,27.4,32.7,50.0,2,2,0.0
52.6607077,5.8373755,-6.6,11.8,27.5,32.9,50.3,2,3,0.0
52.6607167,5.8373761,-6.6,11.8,27.6,33.1,50.6,2,3,0.0
52.6607257,5.8373767,-6.6,11.9,27.6,33.3,50.9,2,3,0.0
52.6607346,5.8373773,-6.6,11.9,27.6,33.4,51.2,2,3,0.0
52.6607436,5.8373778,-6.6,11.9,27.8,33.6,51.6,2,3,0.0
52.6607526,5.8373784,-6.6,12.0,28.0,33.8,51.9,2,3,0.0
52.6607616,5.8373790,-6.6,12.0,28.1,33.9,52.2,2,3,0.0
52.6607706,5.8373796,-6.6,12.2,28.2,34.2,52.5,2,3,0.0
52.6607795,5.8373802,-6.6,12.2,28.3,34.4,52.8,2,3,0.0
52.6607885,5.8373807,-6.6,12.2,28.4,34.4,53.1,2,3,0.0
52.6607975,5.8373813,-6.6,12.2,28.5,34.5,53.3,2,3,0.0
52.6608065,5.8373819,-6.6,12.3,28.5,34.5,53.5,2,4,0.0
52.6608155,5.8373825,-6.6,12.3,28.8,34.5,53.7,3,4,0.0
52.6608244,5.8373831,-6.6,12.4,29.1,34.6,54.1,3,4,0.0
52.6608334,5.8373837,-6.6,12.6,29.5,35.0,54.5,3,4,0.0
52.6608424,5.8373842,-6.6,12.8,30.2,35.6,55.1,3,4,0.0
52.6608514,5.8373848,-6.6,13.0,30.6,36.3,55.6,3,5,0.0
52.6608603,5.8373854,-6.6,13.0,30.6,36.4,56.2,3,5,0.0
52.6608693,5.8373860,-6.6,13.0,30.6,36.5,56.4,3,5,0.0
52.6608783,5.8373866,-6.6,12.9,30.7,36.5,56.6,3,5,0.0
52.6608873,5.8373871,-6.6,12.9,30.8,36.7,56.7,3,5,0.0
52.6608963,5.8373877,-6.6,13.1,30.9,37.0,57.2,3,5,0.0
52.6609052,5.8373883,-6.6,13.3,31.4,37.2,57.6,3,5,0.0
52.6609142,5.8373889,-6.6,13.3,31.5,37.6,58.1,3,5,0.0
52.6609232,5.8373895,-6.6,13.5,31.7,37.7,58.2,3,5,0.0
52.6609322,5.8373901,-6.6,13.6,31.9,37.9,58.4,3,5,0.0
52.6609412,5.8373906,-6.6,13.5,31.7,38.0,58.4,3,5,0.0
52.6609501,5.8373912,-6.6,13.3,31.4,37.6,58.3,3,5,0.0
52.6609591,5.8373918,-6.6,13.3,31.3,37.5,58.3,3,5,0.0
52.6609681,5.8373924,-6.6,13.3,31.2,37.4,58.1,3,5,0.0
52.6609771,5.8373930,-6.6,13.3,31.2,37.5,57.9,3,5,0.0
52.6609861,5.8373935,-6.6,13.3,31.2,37.5,57.9,3,5,0.0
52.6609950,5.8373941,-6.6,13.5,31.2,37.6,57.9,3,5,0.0
52.6610040,5.8373947,-6.6,13.5,31.2,37.7,57.9,3,5,0.0
52.6610130,5.8373953,-6.6,13.3,31.2,37.7,58.0,3,5,0.0
52.6610220,5.8373959,-6.6,13.3,31.2,37.7,58.1,3,5,0.0
52.6610309,5.8373965,-6.6,13.3,31.3,37.7,58.1,3,5,0.0
52.6610399,5.8373970,-6.6,13.2,31.3,37.7,58.2,3,5,0.0
52.6610489,5.8373976,-6.6,13.2,31.3,37.7,58.4,3,5,0.0
52.6610579,5.8373982,-6.6,13.3,31.6,37.9,58.4,3,5,0.0
52.6610669,5.8373988,-6.6,13.4,31.7,37.9,58.5,3,5,0.0
52.6610758,5.8373994,-6.6,13.4,31.8,37.9,58.5,3,5,0.0
52.6610848,5.8374000,-6.6,13.4,31.8,37.9,58.5,3,5,0.0
52.6610938,5.8374005,-6.6,13.4,31.6,37.9,58.5,3,5,0.0
52.6611028,5.8374011,-6.6,13.3,31.3,37.8,58.5,3,5,0.0
52.6611118,5.8374017,-6.6,13.2,31.2,37.8,58.5,3,5,0.0
52.6611207,5.8374023,-6.6,13.2,31.2,37.8,58.4,3,5,0.0
52.6611297,5.8374029,-6.6,13.2,31.3,37.8,58.4,3,5,0.0
52.6611387,5.8374034,-6.6,13.2,31.4,37.6,58.3,3,5,0.0
52.6611477,5.8374040,-6.6,13.2,31.4,37.5,58.2,3,5,0.0
52.6611567,5.8374046,-6.6,13.2,31.3,37.4,58.0,3,5,0.0
52.6611656,5.8374052,-6.6,13.2,31.3,37.2,57.8,3,5,0.0
52.6611746,5.8374058,-6.6,13.0,30.9,37.1,57.7,3,5,0.0
52.6611836,5.8374064,-6.6,12.8,30.4,36.8,57.5,3,5,0.0
52.6611926,5.8374069,-6.6,12.6,30.0,36.7,57.4,3,5,0.0
52.6612015,5.8374075,-6.6,12.5,30.0,36.6,57.3,3,5,0.0
52.6612105,5.8374081,-6.6,12.5,29.9,36.5,57.2,3,5,0.0
52.6612195,5.8374087,-6.6,12.5,29.8,36.3,57.1,3,5,0.0
52.6612285,5.8374093,-6.6,12.6,29.8,36.3,56.6,3,5,0.0
52.6612375,5.8374098,-6.6,12.7,30.0,36.3,56.4,3,5,0.0
52.6612464,5.8374104,-6.6,12.7,30.2,36.4,56.5,3,5,0.0
52.6612554,5.8374110,-6.6,12.9,30.4,36.6,56.8,3,5,0.0
52.6612644,5.8374116,-6.6,12.9,30.4,36.7,57.0,3,5,0.0
52.6612734,5.8374122,-6.6,12.9,30.4,36.8,57.1,3,5,0.0
52.6612824,5.8374128,-6.6,12.9,30.4,37.0,57.2,3,5,0.0
52.6612913,5.8374133,-6.6,13.0,30.7,37.1,57.4,3,5,0.0
52.6613003,5.8374139,-6.6,13.1,30.8,37.1,57.5,3,5,0.0
52.6613093,5.8374145,-6.6,13.1,30.9,37.1,57.3,3,5,0.0
52.6613183,5.8374151,-6.6,13.1,30.9,37.0,57.2,3,5,0.0
52.6613273,5.8374157,-6.6,13.1,30.9,37.0,57.1,3,5,0.0
52.6613362,5.8374162,-6.6,13.1,30.8,36.9,57.1,3,5,0.0
52.6613452,5.8374168,-6.6,13.0,30.7,36.9,57.0,3,5,0.0
52.6613542,5.8374174,-6.6,13.0,30.6,36.8,57.0,3,5,0.0
52.6613632,5.8374180,-6.6,12.9,30.5,36.7,56.9,3,5,0.0
52.6613721,5.8374186,-6.6,12.9,30.4,36.6,56.7,3,5,0.0
52.6613811,5.8374192,-6.6,12.9,30.4,36.5,56.7,3,5,0.0
52.6613901,5.8374197,-6.6,12.9,30.3,36.5,56.6,3,5,0.0
52.6613991,5.8374203,-6.6,12.9,30.4,36.5,56.6,3,5,0.0
52.6614081,5.8374209,-6.6,12.9,30.4,36.5,56.4,3,5,0.0
52.6614170,5.8374215,-6.6,13.0,30.4,36.5,56.4,3,5,0.0
52.6614260,5.8374221,-6.6,13.0,30.4,36.5,56.5,3,5,0.0
52.6614350,5.8374226,-6.6,13.0,30.4,36.5,56.4,3,5,0.0
52.6614440,5.8374232,-6.6,12.9,30.3,36.4,56.3,3,5,0.0
52.6614530,5.8374238,-6.6,12.8,30.3,36.4,56.3,3,5,0.0
52.6614619,5.8374244,-6.6,12.8,30.3,36.3,56.1,3,5,0.0
52.6614709,5.8374250,-6.6,12.8,30.3,36.3,56.0,3,5,0.0
52.6614799,5.8374256,-6.6,12.8,30.3,36.3,56.0,3,5,0.0
52.6614889,5.8374261,-6.6,12.9,30.5,36.4,56.0,3,5,0.0
52.6614979,5.8374267,-6.6,13.1,30.6,36.6,56.0,3,5,0.0
52.6615068,5.8374273,-6.6,13.1,30.7,36.7,56.0,3,5,0.0
52.6615158,5.8374279,-6.6,13.1,30.7,36.6,55.9,3,5,0.0
52.6615248,5.8374285,-6.6,13.1,30.5,36.6,55.8,3,5,0.0
52.6615338,5.8374290,-6.6,12.8,30.0,36.3,55.5,3,4,0.0
52.6615427,5.8374296,-6.6,12.7,29.7,35.8,54.9,3,4,0.0
52.6615517,5.8374302,-6.6,12.5,29.5,35.6,54.4,3,4,0.0
52.6615607,5.8374308,-6.6,12.4,29.3,35.3,54.3,3,4,0.0
52.6615697,5.8374314,-6.6,12.3,29.0,35.0,53.9,2,4,0.0
52.6615787,5.8374320,-6.6,12.2,28.8,34.8,53.5,2,4,0.0
52.6615876,5.8374325,-6.6,12.2,28.8,34.5,53.0,2,4,0.0
52.6615966,5.8374331,-6.6,12.2,28.8,34.5,52.9,2,4,0.0
52.6616056,5.8374337,-6.6,12.4,29.0,34.5,52.9,2,4,0.0
52.6616146,5.8374343,-6.6,12.6,29.2,34.6,52.9,2,4,0.0
52.6616236,5.8374349,-6.6,12.7,29.2,34.7,53.0,2,4,0.0
52.6616325,5.8374354,-6.6,12.7,29.4,34.8,53.1,2,4,0.0
52.6616415,5.8374360,-6.6,12.8,29.5,34.9,53.2,2,4,0.0
52.6616505,5.8374366,-6.6,12.7,29.6,35.0,53.3,2,4,0.0
52.6616595,5.8374372,-6.6,12.6,29.3,35.0,53.4,2,4,0.0
52.6616685,5.8374378,-6.6,12.5,29.2,34.7,53.4,2,4,0.0
52.6616774,5.8374384,-6.6,12.5,29.2,34.5,53.2,2,4,0.0
52.6616864,5.8374389,-6.6,12.5,29.2,34.5,52.9,2,4,0.0
52.6616954,5.8374395,-6.6,12.5,29.2,34.5,52.8,2,4,0.0
52.6617044,5.8374401,-6.6,12.5,29.2,34.5,52.7,2,4,0.0
52.6617133,5.8374407,-6.6,12.5,28.9,34.4,52.7,2,4,0.0
52.6617223,5.8374413,-6.6,12.3,28.9,34.4,52.6,2,4,0.0
52.6617313,5.8374418,-6.6,12.2,28.7,34.2,52.5,2,4,0.0
52.6617403,5.8374424,-6.6,12.1,28.6,34.1,52.1,2,4,0.0
52.6617493,5.8374430,-6.6,12.1,28.5,34.0,51.8,2,3,0.0
52.6617582,5.8374436,-6.6,12.3,28.5,33.8,51.6,2,3,0.0
52.6617672,5.8374442,-6.6,12.3,28.4,33.7,51.2,2,3,0.0
52.6617762,5.8374448,-6.6,12.3,28.2,33.5,51.0,2,3,0.0
52.6617852,5.8374453,-6.6,12.2,27.9,33.2,50.5,2,3,0.0
52.6617942,5.8374459,-6.6,12.0,27.4,32.8,50.1,2,2,0.0
52.6618031,5.8374465,-6.6,11.7,26.9,32.2,49.3,1,2,0.0
52.6618121,5.8374471,-6.6,11.6,26.4,31.7,48.6,1,2,0.0
52.6618211,5.8374477,-6.6,11.4,25.9,31.3,48.0,1,1,0.0
52.6618301,5.8374482,-6.6,11.3,25.8,31.0,47.5,1,1,0.0
52.6618391,5.8374488,-6.6,11.2,25.7,30.8,47.1,1,1,0.0
52.6618480,5.8374494,-6.6,11.2,25.6,30.7,46.8,1,1,0.0
52.6618570,5.8374500,-6.6,11.3,25.6,30.6,46.6,1,1,0.0
52.6618660,5.8374506,-6.6,11.3,25.6,30.4,46.3,1,1,0.0
52.6618750,5.8374512,-6.6,11.3,25.4,30.3,46.0,1,1,0.0
52.6618839,5.8374517,-6.6,11.2,25.4,30.2,45.8,1,1,0.0
52.6618929,5.8374523,-6.6,11.0,25.0,29.9,45.4,1,1,0.0
52.6619019,5.8374529,-6.6,10.8,24.7,29.8,45.4,1,1,0.0
52.6619109,5.8374535,-6.6,10.8,24.6,29.7,45.4,1,1,0.0
52.6619199,5.8374541,-6.6,10.8,24.6,29.7,45.4,1,1,0.0
52.6619288,5.8374547,-6.6,10.9,24.7,29.7,45.4,1,1,0.0
52.6619378,5.8374552,-6.6,10.9,24.8,29.7,45.5,1,1,0.0
52.6619468,5.8374558,-6.6,10.9,24.8,29.7,45.6,1,1,0.0
52.6619558,5.8374564,-6.6,11.1,25.0,30.0,45.8,1,1,0.0
52.6619648,5.8374570,-6.6,11.2,25.4,30.2,46.1,1,1,0.0
52.6619737,5.8374576,-6.6,11.3,25.8,30.4,46.4,1,1,0.0
52.6619827,5.8374581,-6.6,11.5,26.1,30.7,46.7,1,1,0.0
52.6619917,5.8374587,-6.6,11.5,26.4,31.0,47.0,1,1,0.0
52.6620007,5.8374593,-6.6,11.7,26.6,31.3,47.2,1,1,0.0
52.6620096,5.8374599,-6.6,11.7,26.8,31.4,47.3,1,1,0.0
52.6620186,5.8374605,-6.6,11.6,26.5,31.4,47.3,1,1,0.0
52.6620276,5.8374611,-6.6,11.5,26.3,31.4,47.3,1,1,0.0
52.6620366,5.8374616,-6.6,11.5,26.2,31.3,47.4,1,1,0.0
52.6620456,5.8374622,-6.6,11.5,26.2,31.3,47.4,1,2,0.0
52.6620545,5.8374628,-6.6,11.6,26.2,31.3,47.4,1,2,0.0
52.6620635,5.8374634,-6.6,11.7,26.4,31.3,47.4,1,2,0.0
52.6620725,5.8374640,-6.6,11.7,26.4,31.3,47.4,1,2,0.0
52.6620815,5.8374645,-6.6,11.8,26.5,31.4,47.5,1,2,0.0
52.6620905,5.8374651,-6.6,11.8,26.6,31.4,47.5,1,2,0.0
52.6620994,5.8374657,-6.6,11.7,26.6,31.4,47.5,1,2,0.0
52.6621084,5.8374663,-6.6,11.7,26.6,31.6,47.7,1,2,0.0
52.6621174,5.8374669,-6.6,11.9,26.6,31.8,47.9,1,2,0.0
52.6621264,5.8374675,-6.6,11.9,26.8,31.8,48.1,1,2,0.0
52.6621354,5.8374680,-6.6,12.1,26.9,31.9,48.2,1,2,0.0
52.6621443,5.8374686,-6.6,12.1,27.1,32.0,48.2,1,2,0.0
52.6621533,5.8374692,-6.6,12.2,27.4,32.2,48.1,1,2,0.0
52.6621623,5.8374698,-6.6,12.4,27.4,32.2,48.0,1,2,0.0
52.6621713,5.8374704,-6.6,12.4,27.4,32.2,48.1,1,2,0.0
52.6621802,5.8374709,-6.6,12.3,27.5,32.3,48.1,1,2,0.0
52.6621892,5.8374715,-6.6,12.3,27.5,32.3,48.2,1,2,0.0
52.6621982,5.8374721,-6.6,12.3,27.5,32.3,48.3,1,2,0.0
52.6622072,5.8374727,-6.6,12.4,27.5,32.3,48.4,1,2,0.0
52.6622162,5.8374733,-6.6,12.3,27.5,32.3,48.4,1,2,0.0
52.6622251,5.8374739,-6.6,12.3,27.4,32.3,48.0,1,2,0.0
52.6622341,5.8374744,-6.6,12.2,27.1,32.0,47.8,1,2,0.0
52.6622431,5.8374750,-6.6,12.0,26.8,31.8,47.8,1,2,0.0
52.6622521,5.8374756,-6.6,11.9,26.7,31.7,47.8,1,2,0.0
52.6622611,5.8374762,-6.6,11.9,26.7,31.7,47.9,1,2,0.0
52.6622700,5.8374768,-6.6,11.9,26.6,31.7,47.9,1,2,0.0
52.6622790,5.8374773,-6.6,11.9,26.6,31.8,48.0,1,2,0.0
52.6622880,5.8374779,-6.6,11.8,26.4,31.8,48.0,1,2,0.0
52.6622970,5.8374785,-6.6,11.7,26.4,31.8,48.0,1,2,0.0
52.6623060,5.8374791,-6.6,11.7,26.2,31.7,48.0,1,2,0.0
52.6623149,5.8374797,-6.5,11.6,26.1,31.7,48.0,1,1,0.0
52.6623239,5.8374803,-6.5,11.4,26.0,31.7,48.0,1,1,0.0
52.6623329,5.8374808,-6.5,11.2,25.9,31.4,47.7,1,1,0.0
52.6623419,5.8374814,-6.5,11.1,25.7,31.3,47.6,1,1,0.0
52.6623508,5.8374820,-6.5,11.0,25.6,30.9,47.3,1,1,0.0
52.6623598,5.8374826,-6.5,11.0,25.8,30.8,47.1,1,1,0.0
52.6623688,5.8374832,-6.5,11.2,26.1,30.8,47.0,1,2,0.0
52.6623778,5.8374837,-6.5,11.6,26.5,31.1,47.0,1,2,0.0
52.6623868,5.8374843,-6.6,11.7,26.6,31.4,47.1,1,2,0.0
52.6623957,5.8374849,-6.6,12.0,26.9,31.8,47.1,1,2,0.0
52.6624047,5.8374855,-6.6,12.7,27.6,32.3,47.0,2,2,0.0
52.6624137,5.8374861,-6.6,13.1,28.0,32.3,46.9,2,2,0.0
52.6624227,5.8374867,-6.6,13.1,27.9,32.2,46.6,2,2,0.0
52.6624317,5.8374872,-6.6,13.0,27.8,32.0,45.8,2,2,0.0
52.6624406,5.8374878,-6.6,13.0,27.5,31.6,45.1,2,2,0.0
52.6624496,5.8374884,-6.6,12.8,27.3,31.3,45.0,1,2,0.0
52.6624586,5.8374890,-6.6,12.7,27.0,31.0,44.4,1,2,0.0
52.6602494,5.8373606,-6.5,11.4,22.9,26.6,38.1,1,1,0.0
52.6602584,5.8373612,-6.5,11.4,22.9,26.8,38.4,1,1,0.0
52.6602674,5.8373618,-6.5,11.5,23.1,26.8,38.4,1,1,0.0
52.6602764,5.8373623,-6.5,11.8,23.9,26.9,38.4,1,1,0.0
52.6602853,5.8373629,-6.5,12.0,24.3,27.3,38.5,1,1,0.0
52.6602943,5.8373635,-6.5,12.0,24.3,27.3,38.6,1,1,0.0
52.6603033,5.8373641,-6.5,11.8,24.0,27.3,38.7,1,1,0.0
52.6603123,5.8373647,-6.5,11.5,23.5,27.0,39.1,1,1,0.0
52.6603213,5.8373653,-6.5,10.9,23.1,26.7,39.2,1,1,0.0
52.6603302,5.8373658,-6.5,10.6,22.8,26.5,39.4,1,1,0.0
52.6603392,5.8373664,-6.5,10.3,22.5,26.5,39.6,1,1,0.0
52.6603482,5.8373670,-6.5,10.1,22.4,26.5,39.9,1,1,0.0
52.6603572,5.8373676,-6.5,9.9,22.4,26.5,40.2,1,1,0.0
52.6603662,5.8373682,-6.5,9.9,22.4,26.6,40.5,1,1,0.0
52.6603751,5.8373687,-6.5,9.9,22.5,26.7,40.7,1,1,0.0
52.6603841,5.8373693,-6.5,9.9,22.5,26.8,40.9,1,1,0.0
52.6603931,5.8373699,-6.5,9.9,22.7,27.0,41.1,1,1,0.0
52.6604021,5.8373705,-6.5,10.0,22.7,27.0,41.2,1,1,0.0
52.6604110,5.8373711,-6.5,10.1,22.8,27.2,41.3,1,1,0.0
52.6604200,5.8373717,-6.5,10.1,23.0,27.4,41.6,1,1,0.0
52.6604290,5.8373722,-6.5,10.3,23.1,27.6,41.8,1,1,0.0
52.6604380,5.8373728,-6.5,10.4,23.3,27.8,42.0,1,1,0.0
52.6604470,5.8373734,-6.5,10.5,23.5,28.0,42.3,1,1,0.0
52.6604559,5.8373740,-6.5,10.6,23.8,28.3,42.6,1,1,0.0
52.6604649,5.8373746,-6.5,10.8,24.0,28.6,43.0,1,1,0.0
52.6604739,5.8373751,-6.5,10.8,24.2,28.8,43.1,1,1,0.0
52.6604829,5.8373757,-6.5,10.9,24.5,28.9,43.6,1,1,0.0
52.6604919,5.8373763,-6.6,11.0,24.6,29.2,44.0,1,1,0.0
52.6605008,5.8373769,-6.6,11.2,24.8,29.7,44.5,1,1,0.0
52.6605098,5.8373775,-6.6,11.5,25.3,30.2,45.0,1,1,0.0
52.6605188,5.8373781,-6.6,11.6,25.7,30.3,45.3,1,1,0.0
52.6605278,5.8373786,-6.6,11.6,26.2,30.6,45.6,1,1,0.0
52.6605368,5.8373792,-6.6,11.6,26.3,30.7,45.9,1,1,0.0
52.6605457,5.8373798,-6.6,11.6,26.3,30.8,46.1,1,1,0.0
52.6605547,5.8373804,-6.6,11.6,26.4,30.8,46.2,1,1,0.0
52.6605637,5.8373810,-6.6,11.6,26.4,30.9,46.5,1,1,0.0
52.6605727,5.8373815,-6.6,11.6,26.5,31.0,46.7,1,1,0.0
52.6605816,5.8373821,-6.6,11.7,26.7,31.3,47.1,1,1,0.0
52.6605906,5.8373827,-6.6,11.7,26.6,31.4,47.5,1,1,0.0
52.6605996,5.8373833,-6.6,11.6,26.6,31.4,47.6,1,1,0.0
52.6606086,5.8373839,-6.6,11.6,26.5,31.5,47.7,1,2,0.0
52.6606176,5.8373845,-6.6,11.5,26.5,31.5,47.7,1,2,0.0
52.6606265,5.8373850,-6.6,11.5,26.5,31.6,47.8,1,2,0.0
52.6606355,5.8373856,-6.6,11.4,26.5,31.6,48.0,1,2,0.0
52.6606445,5.8373862,-6.6,11.4,26.5,31.6,48.2,1,2,0.0
52.6606535,5.8373868,-6.6,11.4,26.5,31.7,48.4,1,2,0.0
52.6606625,5.8373874,-6.6,11.4,26.5,31.8,48.6,1,2,0.0
52.6606714,5.8373879,-6.6,11.4,26.6,32.0,48.9,1,2,0.0
52.6606804,5.8373885,-6.6,11.5,26.7,32.3,49.3,1,2,0.0
52.6606894,5.8373891,-6.6,11.6,27.0,32.4,49.6,2,2,0.0
52.6606984,5.8373897,-6.6,11.6,27.2,32.5,49.9,2,2,0.0
52.6607074,5.8373903,-6.6,11.7,27.5,32.8,50.2,2,2,0.0
52.6607163,5.8373909,-6.6,11.8,27.6,33.0,50.6,2,3,0.0
52.6607253,5.8373914,-6.6,11.9,27.7,33.3,50.9,2,3,0.0
52.6607343,5.8373920,-6.6,11.9,27.8,33.5,51.2,2,3,0.0
52.6607433,5.8373926,-6.6,12.0,27.9,33.7,51.6,2,3,0.0
52.6607522,5.8373932,-6.6,12.1,28.1,33.8,51.9,2,3,0.0
52.6607612,5.8373938,-6.6,12.2,28.2,33.9,52.1,2,3,0.0
52.6607702,5.8373944,-6.6,12.2,28.3,34.2,52.3,2,3,0.0
52.6607792,5.8373949,-6.6,12.2,28.5,34.4,52.7,2,3,0.0
52.6607882,5.8373955,-6.6,12.2,28.5,34.4,53.1,2,3,0.0
52.6607971,5.8373961,-6.6,12.3,28.6,34.5,53.3,2,4,0.0
52.6608061,5.8373967,-6.6,12.3,28.8,34.5,53.5,2,4,0.0
52.6608151,5.8373973,-6.6,12.3,28.9,34.5,53.7,3,4,0.0
52.6608241,5.8373978,-6.6,12.5,29.3,34.8,54.1,3,4,0.0
52.6608331,5.8373984,-6.6,12.7,29.6,35.1,54.5,3,4,0.0
52.6608420,5.8373990,-6.6,12.8,30.0,35.6,55.1,3,4,0.0
52.6608510,5.8373996,-6.6,13.0,30.6,36.0,55.6,3,5,0.0
52.6608600,5.8374002,-6.6,13.1,30.6,36.5,56.2,3,5,0.0
52.6608690,5.8374008,-6.6,13.1,30.7,36.5,56.5,3,5,0.0
52.6608780,5.8374013,-6.6,13.1,30.8,36.7,56.7,3,5,0.0
52.6608869,5.8374019,-6.6,13.1,30.9,36.9,57.0,3,5,0.0
52.6608959,5.8374025,-6.6,13.3,31.4,37.2,57.5,3,5,0.0
52.6609049,5.8374031,-6.6,13.4,31.6,37.7,58.0,3,5,0.0
52.6609139,5.8374037,-6.6,13.6,31.9,37.8,58.3,3,5,0.0
52.6609228,5.8374042,-6.6,13.7,32.1,38.1,58.4,3,5,0.0
52.6609318,5.8374048,-6.6,13.8,32.3,38.2,58.5,3,5,0.0
52.6609408,5.8374054,-6.6,13.7,32.1,38.2,58.6,3,5,0.0
52.6609498,5.8374060,-6.6,13.5,31.9,38.0,58.5,3,5,0.0
52.6609588,5.8374066,-6.6,13.4,31.4,37.6,58.4,3,5,0.0
52.6609677,5.8374072,-6.6,13.3,31.3,37.5,58.3,3,5,0.0
52.6609767,5.8374077,-6.6,13.3,31.2,37.4,58.1,3,5,0.0
52.6609857,5.8374083,-6.6,13.3,31.1,37.4,57.9,3,5,0.0
52.6609947,5.8374089,-6.6,13.3,31.0,37.5,57.9,3,5,0.0
52.6610037,5.8374095,-6.6,13.3,31.2,37.6,57.9,3,5,0.0
52.6610126,5.8374101,-6.6,13.3,31.2,37.6,58.0,3,5,0.0
52.6610216,5.8374106,-6.6,13.2,31.2,37.6,58.1,3,5,0.0
52.6610306,5.8374112,-6.6,13.2,31.3,37.7,58.2,3,5,0.0
52.6610396,5.8374118,-6.6,13.2,31.3,37.7,58.2,3,5,0.0
52.6610486,5.8374124,-6.6,13.2,31.3,37.7,58.4,3,5,0.0
52.6610575,5.8374130,-6.6,13.2,31.6,37.9,58.6,3,5,0.0
52.6610665,5.8374136,-6.6,13.3,31.8,37.9,58.7,3,5,0.0
52.6610755,5.8374141,-6.6,13.4,31.9,38.0,58.8,3,5,0.0
52.6610845,5.8374147,-6.6,13.5,31.9,38.1,58.8,3,5,0.0
52.6610934,5.8374153,-6.6,13.5,31.8,38.1,58.8,3,5,0.0
52.6611024,5.8374159,-6.6,13.5,31.7,38.1,58.7,3,5,0.0
52.6611114,5.8374165,-6.6,13.4,31.6,38.0,58.6,3,5,0.0
52.6611204,5.8374170,-6.6,13.3,31.6,38.0,58.5,3,5,0.0
52.6611294,5.8374176,-6.6,13.2,31.6,37.9,58.5,3,5,0.0
52.6611383,5.8374182,-6.6,13.2,31.6,37.8,58.4,3,5,0.0
52.6611473,5.8374188,-6.6,13.2,31.6,37.8,58.4,3,5,0.0
52.6611563,5.8374194,-6.6,13.2,31.6,37.6,58.3,3,5,0.0
52.6611653,5.8374200,-6.6,13.2,31.4,37.5,58.1,3,5,0.0
52.6611743,5.8374205,-6.6,13.0,31.0,37.3,58.0,3,5,0.0
52.6611832,5.8374211,-6.6,12.8,30.7,37.1,57.8,3,5,0.0
52.6611922,5.8374217,-6.6,12.7,30.2,36.8,57.7,3,5,0.0
52.6612012,5.8374223,-6.6,12.5,30.0,36.7,57.5,3,5,0.0
