X,Y,Hoogte,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Hoogte2,speed(km/h,tare(kg),workwidth(,yield(ton/,point_weig,tarecorrec,tarecorre2,SampleID
5.83709855489756,52.6610208555041,-6.6,12.421,29.115,35.24,54.511,-4,6.418,21,2.25,55.421,2.102,55.398,129.017,399
5.83702103333862,52.6610974387623,-6.6,12.221,28.847,34.979,54.383,-4,6.356,21,2.25,56.878,2.404,57.013,121.892,400
5.83694342184747,52.6611740218863,-6.6,12.42,29.429,35.539,55.018,-4,6.316,21,2.25,56.963,2.215,56.956,122.493,401
5.83686581035635,52.6612506048761,-6.6,12.723,30.211,36.258,55.81,-4,6.357,21,2.25,59.954,2.239,59.9,124.228,402
5.83678828879741,52.6613271877318,-6.6,12.516,29.576,35.849,55.369,-4,6.399,21,2.25,57.37,2.332,57.248,130.404,403
5.83671076723848,52.6614037704532,-6.6,12.485,29.753,35.797,55.478,-4,6.312,21,2.25,57.838,2.242,57.808,121.906,404
5.83663324567956,52.6614803530405,-6.6,12.27,29.112,35.148,54.431,-4,6.364,21,2.25,56.151,2.383,56.182,124.027,405
5.83655563418839,52.6615569354936,-6.6,12.006,28.429,34.295,53.172,-4,6.361,21,2.25,52.138,2.223,52.041,125.792,406
5.83647802269728,52.6616335178125,-6.6,12.029,28.309,33.989,52.288,-4,6.36,21,2.25,51.932,2.121,51.957,126.595,407
5.83640050113834,52.6617100999973,-6.6,12.032,28.059,33.644,51.669,-4,6.387,21,2.25,51.32,2.096,51.29,121.226,408
5.83632297957941,52.6617866820478,-6.6,11.81,27.441,33.04,50.945,-4,6.385,21,2.25,53.005,2.092,53.06,128.548,409
5.83624545802047,52.6618632639642,-6.6,11.715,27.367,32.936,50.734,-4,6.436,21,2.25,49.98,2.17,50.07,124.875,410
5.83616784652932,52.6619398457464,-6.6,12.059,28.035,33.532,51.338,-4,6.387,21,2.25,36.16,2.112,36.1,127.035,411
5.8360902350382,52.6620164273944,-6.6,12.364,28.57,33.789,51.394,-4,5.929,21,2.25,57.007,2.008,57.031,127.767,412
5.83601271347926,52.6620930089082,-6.6,11.658,26.903,32.282,49.534,-4,6.384,21,2.25,46.918,1.858,46.793,123.403,413
5.83593519192033,52.6621695902878,-6.6,11.594,26.502,31.833,48.696,-4,6.408,21,2.243,50.372,2.036,50.417,125.97,414
5.8358576703614,52.6622461715333,-6.6,11.997,27.605,32.893,50.259,-4,6.395,21,2.25,43.754,1.98,43.555,127.341,415
5.83578014880247,52.6623227526446,-6.6,12.187,27.979,33.309,50.72,-4,6.391,21,2.25,52.298,1.937,52.295,127.387,416
5.83570262724353,52.6623993336217,-6.6,11.863,27.306,32.525,49.675,-4,6.338,21,2.25,50.377,1.945,50.358,123.333,417
5.83562510568459,52.6624759144646,-6.58,11.364,25.973,31.264,47.767,-4,6.377,21,2.25,51.023,1.924,50.97,129.954,418
5.83554758412566,52.6625524951734,-6.51,11.659,26.111,30.824,46.713,-4,5.955,21,2.25,22.298,2.176,22.08,128.272,419
5.83547006256673,52.6626290757479,-6.59,12.634,25.23,28.996,40.835,-4,4.149,21,2.25,2.175,1.921,2.095,125.711,420
5.83555245146947,52.6627189092155,-6.61,13.762,24.779,28.117,37.413,-4,2.637,21,2.25,0,0,0,115.4,420
5.83559632737965,52.6626761476442,-6.64,13.057,25.981,30.002,42.032,-4,3.083,21,2.097,1.615,0.987,1.501,104.686,421
5.83567384893858,52.6625995671521,-6.53,11.613,25.942,31.126,46.86,-4,4.387,21,2.11,15.676,0.908,15.671,103.15,422
5.83575137049751,52.6625229865258,-6.59,12.248,27.164,32.4,48.785,-4,5.54,21,2.179,43.004,1.123,43.073,104.58,423
5.83582889205645,52.6624464057654,-6.6,12.211,27.387,32.699,49.469,-4,6.081,21,2.129,38.909,1.274,38.939,103.856,424
5.83590641361538,52.6623698248707,-6.6,12.301,27.957,33.26,50.293,-4,6.293,21,2.052,39.076,1.326,38.998,102.357,425
5.83598393517431,52.6622932438419,-6.6,12.496,27.905,33.062,49.766,-4,6.226,21,2.136,45.371,1.637,45.362,104.487,426
5.83606145673325,52.6622166626789,-6.6,12.058,26.858,32.03,48.21,-4,6.169,21,2.157,36.532,1.457,36.593,101.961,427
5.83613897829218,52.6621400813818,-6.6,11.889,26.995,32.327,49.059,-4,6.301,21,2.075,44.886,1.612,45.007,103.129,428
5.83621649985112,52.6620634999504,-6.6,12.464,28.424,33.647,50.888,-4,6.281,21,2.114,40.684,1.552,40.724,104.342,429
5.83629411134223,52.6619869183849,-6.6,12.236,27.925,33.113,50.214,-4,6.267,21,2.126,44.711,1.709,44.779,102.933,430
5.83637172283339,52.6619103366852,-6.6,12.044,27.489,32.807,49.949,-4,6.196,21,2.154,46.327,1.634,46.308,103.469,431
5.83644924439232,52.6618337548513,-6.6,12.144,28.098,33.623,51.266,-4,6.314,21,2.203,45.259,1.656,45.345,104.847,432
5.83652676595126,52.6617571728832,-6.6,12.459,28.662,34.179,52.05,-4,6.189,21,2.25,44.454,1.836,44.348,103.672,433
5.83660428751019,52.661680590781,-6.6,12.414,28.543,34.068,51.916,-4,6.202,21,2.25,47.057,1.703,47.014,103.895,434
5.83668189900131,52.6616040085445,-6.6,11.893,27.634,33.243,51.14,-4,6.251,21,2.25,45.852,1.785,45.823,103.067,435
5.83675951049247,52.6615274261739,-6.6,11.751,27.607,33.752,52.308,-4,6.252,21,2.25,42.805,1.73,42.925,103.986,436
5.8368370320514,52.6614508436691,-6.6,12.533,29.339,35.344,54.295,-4,6.253,21,2.25,47.415,1.781,47.296,103.368,437
5.83691455361033,52.6613742610301,-6.6,12.675,29.684,35.814,55.105,-4,6.114,21,2.25,49.78,1.67,49.763,103.252,438
5.83699207516927,52.661297678257,-6.6,13.045,30.654,36.751,56.442,-4,6.113,21,2.25,49.131,1.917,48.987,104.689,439
5.83706968666039,52.6612210953496,-6.6,13.349,31.303,37.404,57.352,-4,6.215,21,2.25,52.366,2.043,52.324,104.038,440
5.83714729815154,52.6611445123081,-6.6,12.943,30.413,36.589,56.244,-4,6.19,21,2.25,53.284,1.989,53.19,103.287,441
5.83722481971047,52.6610679291324,-6.6,12.697,29.858,36.136,56.01,-4,6.145,21,2.25,55.639,2.037,55.738,105.118,442
5.83730234126941,52.6609913458225,-6.6,12.939,30.499,36.831,56.841,-4,6.247,21,2.25,45.147,2.195,45.111,104.279,443
5.83737995276052,52.6609147623785,-6.6,13.093,30.92,37.046,57.264,-4,6.239,21,2.25,53.8,2.058,53.701,104.763,444
5.83745756425169,52.6608381788002,-6.6,13.052,30.313,35.927,55.28,-4,6.146,21,2.25,47.929,1.579,47.956,101.762,445
5.83753508581061,52.6607615950878,-6.6,12.726,29.129,34.371,52.513,-4,6.063,21,2.25,49.077,1.879,49.035,105.373,446
5.83761260736955,52.6606850112412,-6.57,12.231,27.496,32.35,48.89,-4,6.134,21,2.25,47.175,1.974,47.273,104.94,447
5.83769012892848,52.6606084272604,-6.52,11.772,26.489,30.903,46.601,-4,5.025,21,2.25,32.165,1.08,32.205,101.943,448
5.8377677404196,52.6605318431454,-6.5,11.132,24.767,28.425,42.518,-4,4.093,21,2.25,27.623,1.283,27.532,105.498,449
5.83783672186756,52.6604637680637,-6.56,11.412,23.391,26.921,38.596,-4,3.094,21,2.25,45.016,1.032,44.663,107.789,450
5.83796316310127,52.6605108424942,-6.5,11.513,23.592,27.74,40.083,-4,3.801,21,2.25,1.917,1.859,2.004,126.391,451
5.83789418509695,52.6605789173003,-6.5,10.897,24.409,29.028,43.603,-4,5.047,21,2.25,10.113,1.768,10.011,130.416,452
5.83781657360583,52.6606555013328,-6.5,11.432,26.102,31.175,47.3,-4,6.335,21,2.25,42.646,2.005,42.528,125.311,453
5.83773905204689,52.6607320852312,-6.57,11.951,27.452,33.128,50.518,-4,6.374,21,2.25,45.862,1.984,45.882,128.677,454
5.83766153048796,52.6608086689953,-6.6,12.312,29.097,35.311,54.572,-4,6.356,21,2.25,52.67,2.501,52.785,134.341,455
5.83758400892902,52.6608852526253,-6.6,12.766,30.177,36.399,56.207,-4,6.384,21,2.25,51.7,2.52,51.673,125.494,456
5.83750639743787,52.660961836121,-6.6,12.427,29.91,36.456,56.961,-4,6.388,21,2.25,67.375,2.29,67.298,128.829,457
5.83742878594675,52.6610384194826,-6.6,13.259,31.367,37.713,58.309,-4,6.389,21,2.25,56.122,2.285,56.038,128.5,458
5.83735126438781,52.66111500271,-6.6,13.264,31.287,37.614,58.15,-4,6.407,21,2.25,58.361,2.398,58.37,127.616,459
5.83727374282889,52.6611915858033,-6.6,12.762,30.075,36.388,56.433,-4,6.379,21,2.25,60.457,2.288,60.441,130.351,460
5.83719613133773,52.6612681687623,-6.6,13.19,31.066,37.134,57.209,-4,6.411,21,2.25,56.777,2.124,56.934,129.54,461
5.83711851984661,52.6613447515872,-6.6,13.091,30.824,36.801,56.566,-4,6.365,21,2.25,53.803,2.098,53.833,127.132,462
5.83704099828768,52.6614213342778,-6.6,12.687,29.62,35.568,54.631,-4,6.403,21,2.25,53.005,2.13,52.975,127.358,463
5.83696347672874,52.6614979168343,-6.6,12.536,29.308,34.916,53.48,-4,6.366,21,2.25,49.436,1.771,49.548,127.503,464
5.83688595516981,52.6615744992567,-6.6,11.827,27.407,33.035,50.801,-4,6.395,21,2.25,49.068,1.958,48.989,125.55,465
5.83680834367865,52.6616510815448,-6.6,11.547,26.705,32.329,49.716,-4,6.408,21,2.25,48.843,1.976,48.806,126.84,466
5.83673073218754,52.6617276636988,-6.58,11.757,27.647,33.257,51.217,-4,6.375,21,2.25,44.594,1.852,44.581,129.494,467
5.8366532106286,52.6618042457185,-6.6,12.315,28.606,34.114,52.074,-4,6.381,21,2.25,47.807,1.8,47.846,126.064,468
5.83657568906967,52.6618808276041,-6.58,12.172,28.107,33.358,50.866,-4,6.4,21,2.25,49.635,1.685,49.564,130.011,469
5.83649816751074,52.6619574093555,-6.59,11.537,26.244,31.471,48.229,-4,6.35,21,2.25,43.113,1.793,43.271,123.298,470
5.83642055601958,52.6620339909728,-6.59,11.612,26.376,31.755,48.159,-4,6.355,21,2.25,42.809,1.711,42.831,129.7,471
5.83634294452846,52.6621105724558,-6.6,11.978,27.066,32.366,48.934,-4,6.407,21,2.25,44.573,1.373,44.547,126.096,472
5.83626542296953,52.6621871538047,-6.59,11.573,25.941,31.304,47.819,-4,6.334,21,2.25,43.524,1.754,43.592,121.125,473
5.83618790141059,52.6622637350194,-6.54,11.607,25.802,31.177,47.356,-4,6.397,21,2.25,34.924,1.505,34.926,129.571,474
5.83611037985166,52.6623403160999,-6.54,12.147,26.98,32.205,48.629,-4,6.378,21,2.25,39.721,1.728,39.904,130.65,475
5.83603285829273,52.6624168970462,-6.57,12.177,27.099,32.47,49.054,-4,6.384,21,2.25,41.754,1.554,41.742,126.759,476
5.83595533673379,52.6624934778584,-6.57,12.08,26.895,32.181,48.685,-4,6.395,21,2.25,46.776,1.379,46.841,125.198,477
5.83587781517486,52.6625700585364,-6.51,11.757,26.374,31.725,48.052,-4,5.995,21,2.25,31.786,0.521,31.898,128.633,478
5.83580029361593,52.6626466390801,-6.51,11.945,26.559,31.668,47.855,-4,3.624,21,2.25,30.951,0.528,31.111,122.426,479
5.83572277205699,52.6627232194897,-6.58,12.998,26.818,30.574,43.563,-4,3.204,21,2.25,9.55,0.503,9.745,126.302,480
5.8358049772639,52.6627540974847,-6.6,13.453,28.085,31.029,44.25,-4,3.417,21,2.25,31.967,0.98,32.367,152.433,480
5.83588347195229,52.6626778991886,-6.5,12.134,26.824,31.2,47.006,-4,5.171,21,2.25,14.024,0.862,13.824,150.706,480
5.83596197655301,52.6626017006564,-6.5,12.512,27.444,32.428,48.496,-4,6.419,21,2.25,20.409,0.495,20.645,149.773,480
5.83603496095798,52.6625308469803,-6.5,12.592,27.558,32.55,48.65,-4,6.412,21,2.25,4.775,0.44,4.775,152.5,480
5.83611969700949,52.6624486022962,-6.5,12.236,26.912,32.076,48.308,-4,6.468,21,2.25,8.8,0.582,8.717,151.567,480
5.83619754192746,52.6623730491392,-6.58,12.068,26.546,31.651,47.693,-4,6.371,21,2.25,30.408,0.86,30.456,151.617,480
5.8362760596687,52.6622968499308,-6.52,12.012,26.284,31.46,47.26,-4,6.475,21,2.25,31.775,0.198,31.525,152.6,480
5.83635459754191,52.6622205957966,-6.57,12.219,26.882,32.036,48.091,-4,6.374,21,2.25,22.012,1.482,21.95,151.913,480
5.83643309416146,52.6621443965704,-6.6,12.436,27.594,32.878,49.212,-4,6.351,21,2.25,31.693,1.058,31.748,151.25,480
5.83655361854983,52.6620743637735,-6.6,11.618,26.154,31.512,47.402,-4,5.782,21,2.25,18.962,1.449,19.056,133.761,481
5.83662443232365,52.6620044819752,-6.6,11.487,26.404,31.728,48.335,-4,5.17,21,2.25,16.696,1.471,16.563,106.598,482
5.83670195388259,52.6619279003062,-6.6,11.846,27.547,32.717,50.079,-4,6.323,21,2.25,37.459,1.974,37.487,96.486,483
5.83677947544152,52.6618513185031,-6.6,11.92,27.857,33.199,50.775,-4,6.404,21,2.25,47.956,1.86,48.142,101.785,484
5.83685699700045,52.6617747365658,-6.6,12.084,28.102,33.471,51.007,-4,6.391,21,2.25,52.04,1.916,52.033,107.338,485
5.83693460849157,52.6616981544943,-6.6,11.476,26.436,32.005,49.128,-4,6.405,21,2.25,47.448,2.001,47.433,99.566,486
5.83701221998273,52.6616215722887,-6.6,12.208,28.216,33.657,51.355,-4,6.385,21,2.25,47.673,2.176,47.72,100.583,487
5.83708974154166,52.6615449899488,-6.6,12.442,29.07,34.773,53.314,-4,6.406,21,2.25,55.125,2.089,55.139,103.728,488
5.8371672631006,52.6614684074748,-6.6,12.739,29.999,35.831,54.984,-4,6.354,21,2.25,48.269,2.107,48.176,103.999,489
5.83724478465953,52.6613918248666,-6.6,12.864,30.254,36.309,55.876,-4,6.421,21,2.25,55.103,2.413,55.032,101.559,490
5.83732239615064,52.6613152421242,-6.6,12.92,30.464,36.65,56.65,-4,6.386,21,2.25,56.946,2.037,57.034,91.852,491
5.8374000076418,52.6612386592477,-6.6,12.775,30.249,36.642,56.911,-4,6.409,21,2.25,56.661,2.252,56.652,106.613,492
5.83747752920073,52.6611620762369,-6.6,13.195,31.317,37.62,58.173,-4,6.424,21,2.25,53.829,2.368,53.698,110.725,493
5.83755505075967,52.661085493092,-6.6,12.864,30.312,36.574,56.69,-4,6.424,21,2.25,56.529,2.254,56.529,104.232,494
5.83763266225079,52.6610089098129,-6.6,12.431,29.426,35.696,55.489,-4,6.449,21,2.25,59.938,2.023,60.021,94.075,495
5.83771027374194,52.6609323263996,-6.6,12.646,29.975,36.144,55.952,-4,6.434,21,2.25,53.583,2.189,53.591,114.987,496
5.83778779530087,52.6608557428521,-6.6,12.493,29.349,35.201,54.158,-4,6.41,21,2.25,55.249,1.593,55.048,105.546,497
5.83786531685981,52.6607791591704,-6.54,11.643,26.734,32.401,49.768,-4,6.328,21,2.25,45.658,1.66,45.672,107.245,498
5.83794283841875,52.6607025753546,-6.5,11.596,26.401,31.504,47.961,-4,4.987,21,2.25,45.273,1,43.728,100.842,499
5.83802044990986,52.6606259914046,-6.5,10.771,24.131,28.637,43.312,-4,4.074,21,2.25,38.679,1.659,38.776,110.212,500
5.83808942247751,52.6605579715409,-6.5,11.879,24.964,28.752,41.891,-4,3.619,21,2.25,30.796,1.734,30.907,110.149,501
5.83821569611579,52.6606050451432,-6.5,12.18,25.805,30.011,43.981,-4,3.101,21,2.229,51.104,1.006,50.961,77.497,502
5.83814680465499,52.6606730109112,-6.5,11.232,25.461,30.406,46.34,-4,3.864,21,2.196,51.004,0.848,50.798,74.833,503
5.83806919316388,52.6607495947788,-6.5,11.829,27.053,32.669,50.037,-4,5.335,21,2.201,48.927,1.11,47.051,73.436,504
5.83799167160494,52.6608261785123,-6.58,12.12,28.003,33.833,52.065,-4,6.27,21,2.118,42.545,0.891,41.905,70.52,505
5.837914150046,52.6609027621115,-6.6,12.481,29.384,35.526,54.827,-4,6.516,21,2.138,47.199,1.387,46.043,73.074,506
5.83783662848707,52.6609793455766,-6.6,12.661,29.623,35.766,55.257,-4,6.612,21,2.18,50.035,1.756,49.312,74.117,507
5.83775901699592,52.6610559289075,-6.6,12.715,30.008,36.069,55.693,-4,6.556,21,2.199,57.864,2.062,57.417,75.057,508
5.8376814055048,52.6611325121043,-6.6,12.659,29.936,36.103,55.961,-4,6.516,21,2.106,52.192,1.799,50.758,71.67,509
5.83760388394586,52.6612090951668,-6.6,13.128,31.032,37.2,57.593,-4,6.468,21,2.189,52.872,2.296,52.1,73.697,510
5.83752636238693,52.6612856780952,-6.6,13.347,31.523,37.781,58.403,-4,6.412,21,2.212,52.139,2.114,51.705,77.195,511
5.83744875089577,52.6613622608894,-6.6,12.985,30.749,36.896,57.139,-4,6.384,21,2.138,52.808,1.964,51.395,71.918,512
5.83737113940466,52.6614388435494,-6.6,12.929,30.273,36.243,55.792,-4,6.319,21,2.136,48.224,1.891,46.828,71.748,513
5.83729361784572,52.6615154260752,-6.6,12.841,29.932,35.73,54.831,-4,6.534,21,2.163,49.883,1.932,48.927,73.554,514
5.83721609628678,52.6615920084668,-6.6,12.664,29.511,35.021,53.761,-4,6.55,21,2.18,44.908,1.986,44.444,74.883,515
5.83713857472786,52.6616685907243,-6.6,12.107,28.344,33.705,51.56,-4,6.614,21,2.121,47.056,1.732,46.233,71.749,516
5.8370609632367,52.6617451728476,-6.6,11.788,26.912,32.35,49.541,-4,6.641,21,2.192,48.612,1.927,48.1,76.325,517
5.83698335174559,52.6618217548367,-6.6,11.954,27.467,32.681,49.786,-4,6.661,21,2.168,46.49,1.781,46.046,74.302,518
5.83690583018665,52.6618983366916,-6.6,11.913,27.63,32.962,50.12,-4,6.584,21,2.162,44.826,1.861,43.95,74.712,519
5.83682830862771,52.6619749184123,-6.6,12.22,28.228,33.177,50.403,-4,6.583,21,2.172,45.516,1.717,44.892,76.361,520
5.83675078706878,52.6620514999989,-6.6,12.343,28.183,33.013,49.791,-4,4.928,21,2.167,13.203,1.676,13.037,75.813,521
5.83669107340076,52.6621103524319,-6.6,12.498,28.145,33.223,49.517,-4,4.019,21,2.199,3.045,1.483,2.998,75.925,522
5.83681691679821,52.6621580250335,-6.66,14.382,31.284,35.672,51.18,-4,3.585,21,2.215,41.36,0.669,37.263,52.326,523
5.83687723174613,52.6620985725172,-6.61,13.132,29.4,34.157,50.699,-4,3.79,21,2.219,43.513,0.621,39.204,49.845,524
5.83695475330505,52.6620219910131,-6.6,11.872,27.172,32.174,48.727,-4,5.029,21,2.217,42.034,1.123,34.348,49.38,525
5.83703227486399,52.6619454093749,-6.6,11.9,27.208,32.305,48.897,-4,5.581,21,2.25,49.86,0.796,44.734,46.504,526
5.83710979642293,52.6618688276024,-6.6,11.933,27.402,32.52,49.554,-4,6.163,21,2.224,48.239,1.576,43.338,48.945,527
5.83718740791404,52.6617922456958,-6.6,11.897,27.489,32.923,50.369,-4,6.337,21,2.17,43.911,1.519,39.374,50.723,528
5.8372650194052,52.661715663655,-6.6,12.36,28.666,34.123,52.15,-4,6.376,21,2.2,46.658,1.598,41.915,49.217,529
5.83734254096413,52.66163908148,-6.6,12.446,28.794,34.472,52.773,-4,6.369,21,2.25,46.07,1.851,41.207,47.748,530
5.83742006252306,52.6615624991709,-6.6,12.52,29.437,35.337,54.271,-4,6.297,21,2.234,47.156,1.556,42.307,48.394,531
5.837497584082,52.6614859167275,-6.6,12.961,30.448,36.521,56.256,-4,6.411,21,2.188,53.041,1.692,47.714,50.186,532
5.83757519557312,52.66140933415,-6.6,13.436,31.567,37.594,57.832,-4,6.339,21,2.25,55.888,1.841,50.125,47.652,533
5.83765280706428,52.6613327514383,-6.6,13.108,30.934,36.927,56.868,-4,6.358,21,2.215,54.127,1.958,48.39,48.35,534
5.83773032862321,52.6612561685924,-6.6,12.737,29.936,35.853,55.495,-4,6.534,21,2.18,56.298,1.893,50.442,51.423,535
5.83780785018214,52.6611795856123,-6.6,12.809,29.973,36.01,55.42,-4,6.407,21,2.239,57.486,1.962,51.534,48.276,536
5.83788546167326,52.6611030024981,-6.6,12.874,30.111,36.01,55.517,-4,6.431,21,2.212,55.024,1.927,49.279,48.888,537
5.83796307316441,52.6610264192497,-6.6,12.159,28.488,34.733,53.866,-4,6.545,21,2.194,54.938,1.979,49.201,50.396,538
5.83804059472335,52.660949835867,-6.6,12.625,29.535,35.629,55.285,-4,6.611,21,2.234,52.484,1.825,47.187,49.973,539
5.83811811628228,52.6608732523502,-6.6,12.865,30.215,36.319,56.131,-4,6.463,21,2.215,45.302,1.832,40.647,49.472,540
5.83819571090226,52.6607966691061,-6.56,13.13,30.832,36.86,57.067,-4,6.201,21,2.25,35.508,1.74,31.931,48.709,541
5.83827326620349,52.6607200845072,-6.5,12.824,29.883,35.335,54.555,-4,4.291,21,2.214,15.458,1.216,14.168,52.397,542
5.83834213740451,52.6606521194218,-6.5,13.389,28.508,32.762,47.821,-4,3.35,21,2.193,37.5,1.118,36.683,57.476,543
5.83846840558696,52.6606992477905,-6.51,13.596,29.366,34.545,51.378,-4,3.684,21,2.25,1.428,1.658,1.293,64.665,544
5.83839969400967,52.6607671588663,-6.51,13.241,31.548,37.503,58.841,-4,4.966,21,2.25,7.947,1.589,7.486,65.625,545
5.83832208251853,52.660843742569,-6.6,13.218,31.637,38.31,59.971,-4,6.616,21,2.25,39.223,1.731,35.874,60.046,546
5.8382444710274,52.6609203261375,-6.6,12.425,29.333,35.709,55.68,-4,6.689,21,2.25,42.052,1.938,38.291,62.391,547
5.83816694946847,52.6609969095718,-6.6,12.658,29.606,35.708,55.184,-4,6.679,21,2.25,48.629,1.985,44.542,62.128,548
5.83808942790954,52.6610734928719,-6.6,11.931,28.196,34.225,53.411,-4,6.717,21,2.25,51.549,2.152,46.673,60.511,549
5.83801181641838,52.6611500760379,-6.6,12.401,29.38,35.239,54.66,-4,6.683,21,2.25,52.507,2.157,47.982,62.362,550
5.83793420492726,52.6612266590697,-6.6,12.868,30.115,35.961,55.274,-4,6.69,21,2.25,57.433,2.046,52.525,62.257,551
5.83785668336833,52.6613032419672,-6.6,12.656,29.489,35.285,54.258,-4,6.652,21,2.25,53.619,1.916,49.208,62.179,552
5.8377791618094,52.6613798247307,-6.6,12.696,29.826,35.631,55.007,-4,6.652,21,2.25,52.379,1.886,47.968,60.858,553
5.83770156725343,52.661456406953,-6.6,13.423,31.557,37.344,57.359,-4,6.564,21,2.25,52.992,1.931,48.184,61.563,554
5.83762401182413,52.6615329902618,-6.6,13.058,30.806,36.606,56.299,-4,6.582,21,2.25,50.998,1.9,46.267,59.499,555
5.83754641726819,52.6616095722158,-6.6,12.437,28.937,34.613,53.117,-4,6.625,21,2.25,50.664,1.887,46.427,60.797,556
5.83746889570925,52.6616861544425,-6.6,12.691,29.401,34.85,53.035,-4,6.61,21,2.25,50.375,2.005,45.635,60.467,557
5.83739137415032,52.661762736535,-6.6,12.247,28.346,33.653,51.323,-4,6.486,21,2.25,53.652,1.902,48.634,60.346,558
5.83731376265916,52.6618393184933,-6.6,11.655,26.679,31.851,48.645,-4,6.547,21,2.25,50.088,1.775,45.827,61.701,559
5.83723615116804,52.6619159003175,-6.6,11.945,27.311,31.955,48.799,-4,6.564,21,2.25,53.539,1.336,47.949,57.975,560
5.83715862960911,52.6619924820074,-6.6,11.611,26.521,31.407,47.7,-4,6.202,21,2.25,44.218,0.972,40.579,60.832,561
5.83708110805017,52.6620690635632,-6.6,11.719,26.488,31.356,47.465,-4,4.389,21,2.25,42.667,0.546,38.579,61.57,562
5.83700358649124,52.6621456449848,-6.6,11.676,26.614,31.544,47.67,-4,3.674,21,2.25,35.311,0.609,32.173,60.586,563
5.83694274605832,52.6622055880611,-6.65,13.288,28.772,33.014,47.801,-4,3.245,21,2.25,37.378,0.802,34.336,60.336,564
5.83706998586266,52.6622538070947,-6.59,12.108,26.849,30.875,45.524,-4,3.117,21,2.25,23.514,0.808,23.634,81.262,565
5.8371301211008,52.6621927174017,-6.6,11.748,26.613,31.254,47.208,-4,4.612,21,2.25,43.566,0.83,43.712,82.901,566
5.83720764265972,52.6621161360626,-6.6,11.726,26.353,31.171,47.034,-4,5.807,21,2.25,33.478,0.625,33.388,82.995,567
5.83728516421866,52.6620395545893,-6.6,11.506,26.044,30.95,46.946,-4,6.533,21,2.25,51.119,1.398,51.131,84.21,568
5.8373626857776,52.6619629729818,-6.6,11.257,25.609,30.641,46.67,-4,6.561,21,2.25,50.148,1.928,50.185,82.304,569
5.83744029726871,52.6618863912402,-6.6,11.099,25.181,30.148,45.897,-4,6.541,21,2.25,53.092,1.814,53.126,86.301,570
5.83751790875987,52.6618098093643,-6.6,11.477,26.337,31.357,48.007,-4,6.606,21,2.25,49.227,2.137,49.13,83.842,571
5.8375954303188,52.6617332273543,-6.6,12.116,28.286,33.506,51.412,-4,6.59,21,2.25,51.366,1.982,51.5,81.832,572
5.83767295187773,52.6616566452101,-6.6,12.411,28.709,34.11,52.148,-4,6.547,21,2.25,53.007,2.157,53.133,85.247,573
5.83775056336885,52.6615800629317,-6.6,12.699,29.596,35.224,53.945,-4,6.511,21,2.25,51.289,1.928,50.964,84.435,574
5.83782817486,52.6615034805191,-6.6,13.063,30.502,36.331,55.703,-4,6.6,21,2.25,51.907,2.259,51.926,81.69,575
5.83790569641894,52.6614268979724,-6.6,12.847,30.127,35.937,55.267,-4,6.556,21,2.25,47.675,2.135,47.628,84.247,576
5.83798321797788,52.6613503152914,-6.6,12.389,28.907,34.78,53.677,-4,6.522,21,2.25,55.627,2.169,55.271,83.464,577
5.83806073953681,52.6612737324763,-6.6,13.073,30.88,36.737,56.708,-4,6.525,21,2.25,49.292,2.153,49.188,87.038,578
5.83813835102792,52.661197149527,-6.6,13.157,31.148,37.144,57.203,-4,6.602,21,2.25,54.66,2.321,54.683,82.738,579
5.83821596251908,52.6611205664435,-6.6,12.863,30.373,36.449,56.317,-4,6.532,21,2.25,43.517,2.131,43.515,84.892,580
5.83829348407802,52.6610439832259,-6.6,12.393,28.945,34.811,53.865,-4,6.482,21,2.25,46.42,1.913,46.44,87.125,581
5.83837100563695,52.660967399874,-6.6,12.069,28.023,34.024,52.674,-4,6.513,21,2.25,48.249,1.943,48.303,86.192,582
5.83844861712807,52.660890816388,-6.6,12.785,30.279,36.651,57.18,-4,6.492,21,2.25,40.101,1.696,39.997,83.404,583
5.83852622861923,52.6608142327678,-6.51,12.66,30.049,36.585,57.254,-4,4.534,21,2.25,5.639,1.864,5.653,84.738,584
5.838594936827,52.6607463219688,-6.59,13.858,29.8,35.671,53.285,-4,3.742,21,2.25,0.489,1.811,0.491,84.429,585
5.83872119632818,52.6607934507634,-6.58,14.027,31.321,36.827,55.55,-4,3.037,21,2.192,21.853,1.066,19.982,59.052,586
5.83865249343214,52.6608613066186,-6.54,12.57,30.193,36.775,57.863,-4,3.607,21,2.117,29.73,0.936,27.098,56.17,587
5.83857488194098,52.6609378901563,-6.6,12.696,29.599,35.709,55.212,-4,4.78,21,2.142,109.265,0.722,51.866,55.639,588
5.83849727044987,52.6610144735599,-6.6,12.081,28.211,34.025,52.565,-4,5.538,21,2.122,47.863,1.58,43.406,55.618,589
5.83841974889093,52.6610910568292,-6.6,12.145,28.514,34.265,52.808,-4,6.299,21,2.123,46.753,1.463,42.767,55.243,590
5.83834222733199,52.6611676399644,-6.6,12.571,29.738,35.746,55.291,-4,6.459,21,2.112,46.086,1.527,42.262,57.02,591
5.83826461584085,52.6612442229654,-6.6,12.775,30.438,36.581,56.775,-4,6.53,21,2.156,41.958,1.657,38.671,57.641,592
